busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_batch_size,loader_pes_per_node,loader_progress_thread,loader_async,loader_async_threads,pep_progress_thread,pep_num_threads,pep_ibatch_size,pep_obatch_size,pep_pes_per_node,pep_no_preloading,pep_no_rdma,scale,enable_pep,more_params,objective,elapsed_sec
False,5,4,13,55,2,fifo,True,572,4,False,True,20,True,7,123,167,16,False,False,8,True,True,4.192174875739236,68.7779769897461
False,4,9,27,59,2,fifo_wait,False,94,4,True,False,9,False,11,10,132,16,False,False,8,True,True,4.3443100550972815,145.95910000801086
True,9,6,27,55,4,fifo_wait,False,31,16,True,False,29,True,18,277,30,16,False,False,8,True,True,4.546266198360149,241.6463189125061
True,3,8,26,53,8,fifo,True,41,16,True,True,4,True,4,70,64,1,False,False,8,True,True,4.98421033731483,387.90775179862976
True,1,11,14,35,2,fifo,False,638,1,False,False,21,True,1,113,273,8,True,True,8,True,True,5.213946660074392,571.8893458843231
False,4,14,4,27,8,fifo,True,180,16,True,False,21,True,3,28,68,16,True,True,8,True,True,4.616652358234068,673.2187795639038
False,7,12,18,41,32,fifo_wait,False,10,2,True,True,51,False,26,9,219,4,False,True,8,True,True,5.445322449025351,905.0621652603148
True,1,6,1,14,1,fifo_wait,True,8,4,True,True,4,True,3,57,812,2,True,True,8,True,True,5.164952989647559,1080.279446363449
True,6,7,9,46,4,fifo,True,2,8,True,True,1,True,29,29,157,4,False,False,8,True,True,5.441096067479399,1311.1459879875183
True,11,12,16,58,2,fifo_wait,True,35,1,True,False,3,True,21,131,67,16,False,False,8,True,True,5.566286297117871,1572.7731766700745
False,4,1,22,40,4,fifo_wait,True,458,4,False,False,3,True,3,651,667,4,True,False,8,True,True,4.745824391666303,1692.4604470729828
False,1,12,31,54,2,fifo,True,1445,16,True,True,4,True,4,698,354,32,False,True,8,True,True,3.8799664991380647,1745.4259328842163
False,3,7,7,57,32,fifo_wait,True,1165,16,False,False,58,False,7,789,587,32,False,True,8,True,True,3.9444316725743698,1801.725981235504
False,5,9,16,50,1,fifo_wait,False,1993,16,False,False,47,False,11,515,566,32,False,True,8,True,True,3.936013136610097,1857.5827853679657
False,16,11,15,58,1,fifo_wait,True,666,16,False,True,19,True,4,818,220,32,True,True,8,True,True,4.582863136835523,1960.0139334201813
False,6,2,31,44,16,fifo_wait,False,948,16,False,False,41,False,20,130,727,32,True,True,8,True,True,4.780203631951119,2083.9708545207977
True,4,4,25,62,2,fifo_wait,False,1009,16,False,True,40,False,3,365,793,32,False,True,8,True,True,3.801049705073352,2133.4463024139404
True,3,2,9,44,4,fifo,False,201,16,True,False,54,False,11,209,400,32,False,True,8,True,True,4.304709987627653,2212.268588781357
