busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_batch_size,loader_pes_per_node,loader_progress_thread,loader_async,loader_async_threads,pep_progress_thread,pep_num_threads,pep_ibatch_size,pep_obatch_size,pep_pes_per_node,pep_no_preloading,pep_no_rdma,scale,enable_pep,more_params,objective,elapsed_sec
True,10,4,23,49,32,fifo,True,367,8,False,True,45,False,27,887,29,1,False,False,4,True,True,5.210941325642565,185.34588766098025
True,6,2,2,26,8,fifo,False,938,8,True,True,5,False,2,87,202,2,True,False,4,True,True,4.370376049697832,264.6398730278015
True,10,7,20,26,16,fifo,False,785,2,False,True,29,True,31,145,16,8,False,True,4,True,True,4.486237824173172,354.85108494758606
True,15,14,1,26,1,fifo_wait,False,119,4,False,True,11,True,8,9,416,1,False,False,4,True,True,4.473084609406518,442.6222240924835
False,12,8,9,41,2,fifo,True,1106,4,False,False,23,False,10,269,108,2,False,True,4,True,True,4.752564917377348,558.6608033180237
True,13,12,9,2,8,fifo_wait,False,1905,4,True,True,55,True,5,90,22,8,True,True,4,True,True,4.790102039886058,679.1270415782928
True,13,13,25,52,16,fifo_wait,False,22,4,True,True,32,True,12,63,114,1,False,True,4,True,True,4.907813555981987,814.6237688064575
False,16,4,24,49,8,fifo,True,56,4,False,False,2,False,28,94,67,16,False,False,4,True,True,4.667821476642911,921.2461009025574
False,5,7,14,58,16,fifo_wait,True,212,16,False,False,11,True,8,39,10,32,False,True,4,True,True,3.2719557274626108,947.694697380066
True,6,13,1,50,32,fifo_wait,True,79,16,False,False,8,True,1,231,13,8,False,True,4,True,True,3.493101815029858,980.6697342395782
False,1,14,4,17,1,fifo,True,743,8,False,True,6,True,13,254,506,1,True,False,4,True,True,4.896944429653757,1119.5160768032074
True,12,11,24,23,32,fifo_wait,True,222,1,False,False,12,False,3,459,761,1,True,True,4,True,True,5.213274439959623,1307.5473835468292
False,3,3,3,16,4,fifo,True,1781,2,False,False,5,True,2,526,1022,8,True,False,4,True,True,4.73648657702197,1425.9609055519104
True,7,1,10,34,1,fifo_wait,False,1709,16,False,False,44,True,3,231,455,16,True,False,4,True,True,5.163765347062838,1605.325545310974
True,8,6,8,13,1,fifo,True,1313,16,True,False,41,False,24,84,173,4,False,True,4,True,True,4.4495987543604825,1695.4041719436646
False,12,13,10,13,1,fifo_wait,True,707,8,True,True,36,True,24,10,44,16,True,False,4,True,True,5.416930602423703,1925.0368955135343
False,5,8,30,7,8,fifo,False,1526,1,False,False,11,False,9,125,734,32,False,False,4,True,True,5.106737317191192,2094.86106133461
False,6,2,4,49,16,fifo_wait,True,200,16,True,False,1,True,3,327,790,2,True,True,4,True,True,4.437666453034842,2184.151818752289
True,1,12,14,34,32,fifo_wait,True,1434,4,False,True,2,False,17,29,962,2,True,False,4,True,True,4.703997485472012,2299.118881702423
False,2,13,20,4,1,fifo_wait,True,435,2,False,False,19,True,23,112,685,4,False,False,4,True,True,5.41834559388978,2529.16673207283
False,3,7,18,17,32,fifo,False,720,16,False,True,2,True,26,170,407,32,True,True,4,True,True,4.872954808221519,2664.2727427482605
True,1,14,2,16,1,fifo,True,1438,16,False,False,6,True,20,737,477,16,False,True,4,True,True,3.8514040780443097,2715.768597841263
True,6,12,6,6,4,fifo_wait,True,633,2,True,True,5,False,1,349,199,32,False,True,4,True,True,5.1421712112737605,2891.293531179428
False,11,9,5,23,32,fifo,True,1455,16,False,False,7,False,21,966,857,16,False,True,4,True,True,4.175494824745204,2960.9513001441956
False,10,4,10,24,2,fifo,True,1847,16,False,False,9,True,15,199,361,8,True,True,4,True,True,4.729391921448444,3079.0339188575745
False,2,8,9,55,2,fifo,True,1520,16,True,True,2,False,11,838,784,4,False,False,4,True,True,4.455486752005389,3169.5864946842194
False,5,8,15,5,16,fifo,False,599,16,True,False,6,True,16,815,253,32,False,False,4,True,True,4.23768563990212,3243.2397227287292
False,5,14,16,46,16,fifo_wait,False,1379,16,True,False,1,False,12,758,787,4,False,True,4,True,True,4.366563982113959,3326.401827096939
False,1,6,7,18,4,fifo,True,519,16,True,False,10,True,9,977,1003,16,False,False,4,True,True,3.4324167154109584,3361.7283084392548
False,3,4,3,35,2,fifo,True,1861,16,False,False,8,False,11,737,818,2,False,False,4,True,True,4.780253395835311,3485.390993833542
True,3,4,11,36,16,fifo_wait,False,149,2,True,True,40,True,29,1007,694,16,True,True,4,True,True,4.776963919781245,3608.6094422340393
True,14,5,12,27,16,fifo,True,130,16,True,False,5,True,2,551,275,1,False,True,4,True,True,4.231666703224713,3682.0893185138702
True,9,4,23,61,4,fifo_wait,True,715,16,True,True,9,True,3,1013,76,32,True,True,4,True,True,4.61477569912369,3787.779257774353
True,1,7,9,58,1,fifo,True,1327,16,True,False,21,True,22,788,992,4,False,False,4,True,True,4.232210366573552,3861.110832929611
False,11,7,2,13,2,fifo_wait,True,1610,4,False,False,36,True,27,939,682,32,False,True,4,True,True,4.224317209002615,3934.422039270401
False,12,13,4,50,2,fifo,True,204,2,True,False,16,True,24,895,251,32,False,True,4,True,True,4.605609922812628,4039.909044742584
False,1,6,18,25,1,fifo_wait,True,161,16,True,False,11,False,18,809,975,32,False,True,4,True,True,3.807546587842544,4089.3501513004303
False,3,4,6,28,8,fifo,True,1255,16,True,False,42,False,27,821,1005,32,True,True,4,True,True,4.4470452084393175,4179.2037525177
