busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_batch_size,loader_pes_per_node,loader_progress_thread,loader_async,loader_async_threads,pep_progress_thread,pep_num_threads,pep_ibatch_size,pep_obatch_size,pep_pes_per_node,pep_no_preloading,pep_no_rdma,scale,enable_pep,more_params,objective,elapsed_sec
False,2,15,16,37,16,fifo,True,1543,16,True,True,4,True,20,330,811,1,False,True,8,True,True,4.4445261610045925,87.57822751998901
False,4,10,4,13,4,fifo,True,612,2,False,False,28,True,19,171,288,1,True,True,8,True,True,5.123878260727311,255.71031951904297
False,12,6,27,61,32,fifo,True,1277,4,True,True,18,False,8,429,567,8,False,False,8,True,True,4.581725382830646,354.7600767612457
True,7,13,19,40,2,fifo_wait,True,1947,8,False,False,60,False,26,731,334,32,False,False,8,True,True,4.173961688279239,419.8257975578308
False,7,12,20,22,32,fifo_wait,False,784,16,False,True,50,False,24,954,490,4,False,False,8,True,True,4.43942768898724,504.66625237464905
True,4,4,30,7,2,fifo_wait,False,217,8,False,False,32,True,1,31,643,8,True,False,8,True,True,5.07008780217628,663.9809503555298
True,9,5,2,2,16,fifo_wait,False,1701,4,False,True,41,True,29,219,996,16,True,True,8,True,True,4.982394520249133,809.9334409236908
True,14,7,24,47,8,fifo,False,156,2,True,True,20,True,11,518,887,4,True,False,8,True,True,5.055717383241403,966.9804947376252
False,15,1,13,25,4,fifo_wait,True,992,1,True,False,8,False,5,917,34,2,True,True,8,True,True,5.374278927132413,1182.8947365283966
True,11,9,8,53,1,fifo,False,1048,1,True,False,53,False,15,628,187,32,False,True,8,True,True,5.0211522196996885,1334.6106634140017
False,4,15,10,62,4,fifo_wait,True,1216,16,False,False,63,False,28,45,864,1,True,True,8,True,True,4.725093124989332,1478.317613363266
False,11,9,23,49,4,fifo_wait,True,1622,16,False,True,20,False,30,456,909,16,False,False,8,True,True,4.236340162044202,1585.7986903190613
True,5,13,30,31,8,fifo,True,1851,1,False,True,27,False,24,397,23,8,False,True,8,True,True,5.108205887310486,1791.8730971813202
True,3,2,19,63,8,fifo_wait,False,1361,16,False,True,7,True,4,999,756,8,False,False,8,True,True,3.646240009859918,1855.9501271247864
True,4,4,30,55,8,fifo_wait,True,1530,16,False,True,3,False,2,783,58,8,False,True,8,True,True,3.695249460373211,1924.1059486865995
True,2,2,20,53,32,fifo,False,945,16,True,True,61,False,31,958,268,32,True,True,8,True,True,4.736516284332332,2092.904241800308
True,9,6,20,63,32,fifo_wait,True,1540,16,False,False,3,False,16,584,284,2,False,False,8,True,True,4.245901855575983,2209.6100924015045
True,5,9,22,59,2,fifo,True,488,16,False,True,31,False,5,361,674,32,False,True,8,True,True,4.239500999894552,2303.2357540130615
True,6,2,17,37,32,fifo_wait,False,517,16,False,True,6,False,3,289,810,32,False,False,8,True,True,3.9610947007131334,2368.7532675266266
False,10,13,15,55,2,fifo_wait,False,652,8,False,False,49,False,29,972,874,32,False,False,8,True,True,4.16314748413005,2450.478530883789
True,12,15,24,40,1,fifo_wait,False,1408,16,False,True,10,True,2,394,518,1,True,True,8,True,True,4.528628672557995,2555.77202296257
True,16,8,5,19,2,fifo,True,830,16,False,True,12,True,11,272,472,16,False,True,8,True,True,4.337098698115197,2651.317301750183
True,13,3,22,60,8,fifo,True,9,16,False,False,50,True,29,251,865,32,False,False,8,True,True,5.066893383338058,2834.9611020088196
True,11,11,15,49,4,fifo_wait,True,1446,8,False,True,13,True,2,820,534,8,False,True,8,True,True,3.7420629608056064,2905.8697957992554
False,15,15,24,10,2,fifo_wait,False,1093,16,False,True,13,False,4,172,126,1,False,False,8,True,True,4.475880238805489,3010.0781683921814
True,3,14,1,15,2,fifo_wait,False,1945,16,False,True,33,False,7,552,864,1,False,False,8,True,True,4.217011440431397,3109.5122232437134
True,5,16,17,62,32,fifo_wait,False,1927,16,False,True,59,False,17,956,646,16,False,True,8,True,True,4.297434067407124,3199.18598985672
True,11,11,5,37,4,fifo_wait,True,793,16,False,False,42,False,5,551,626,32,False,False,8,True,True,3.8455691034140704,3259.736355304718
False,2,2,19,15,32,fifo,True,1233,16,True,False,45,False,1,681,214,16,False,False,8,True,True,4.061624919332047,3339.364175796509
False,4,6,2,45,2,fifo,True,1664,16,True,True,11,True,2,98,242,8,False,False,8,True,True,3.714068378448169,3415.428218603134
