busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_batch_size,loader_pes_per_node,loader_progress_thread,loader_async,loader_async_threads,pep_progress_thread,pep_num_threads,pep_ibatch_size,pep_obatch_size,pep_pes_per_node,pep_no_preloading,pep_no_rdma,scale,enable_pep,more_params,objective,elapsed_sec
False,2,15,16,37,16,fifo,True,1543,16,True,True,4,True,20,330,811,1,False,True,8,True,True,4.4445261610045925,87.77715969085693
False,4,10,4,13,4,fifo,True,612,2,False,False,28,True,19,171,288,1,True,True,8,True,True,5.123878260727311,255.847886800766
False,12,6,27,61,32,fifo,True,1277,4,True,True,18,False,8,429,567,8,False,False,8,True,True,4.581725382830646,355.7030212879181
True,7,13,19,40,2,fifo_wait,True,1947,8,False,False,60,False,26,731,334,32,False,False,8,True,True,4.173961688279239,420.76908802986145
False,7,12,20,22,32,fifo_wait,False,784,16,False,True,50,False,24,954,490,4,False,False,8,True,True,4.43942768898724,505.61029982566833
True,4,4,30,7,2,fifo_wait,False,217,8,False,False,32,True,1,31,643,8,True,False,8,True,True,5.07008780217628,664.9290282726288
True,9,5,2,2,16,fifo_wait,False,1701,4,False,True,41,True,29,219,996,16,True,True,8,True,True,4.982394520249133,810.8800227642059
True,14,7,24,47,8,fifo,False,156,2,True,True,20,True,11,518,887,4,True,False,8,True,True,5.055717383241403,967.8479297161102
False,15,1,13,25,4,fifo_wait,True,992,1,True,False,8,False,5,917,34,2,True,True,8,True,True,5.374278927132413,1183.7621965408323
True,11,9,8,53,1,fifo,False,1048,1,True,False,53,False,15,628,187,32,False,True,8,True,True,5.0211522196996885,1335.4785182476044
True,1,3,31,39,2,fifo_wait,True,1995,16,True,True,34,False,24,346,368,8,False,False,8,True,True,4.198590423058359,1416.5835473537445
True,2,10,18,13,8,fifo_wait,True,2020,2,True,False,57,True,25,253,424,32,False,True,8,True,True,4.746088080062656,1546.360149860382
False,2,11,18,8,1,fifo,True,2005,2,False,True,24,False,28,860,410,8,False,True,8,True,True,5.001143410006279,1716.0723812580109
True,7,15,18,59,1,fifo,False,1452,16,True,False,17,True,31,612,963,16,False,True,8,True,True,4.342972090455063,1832.3758747577667
