busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_batch_size,loader_pes_per_node,loader_progress_thread,loader_async,loader_async_threads,pep_progress_thread,pep_num_threads,pep_ibatch_size,pep_obatch_size,pep_pes_per_node,pep_no_preloading,pep_no_rdma,scale,enable_pep,more_params,objective,elapsed_sec
False,2,15,16,37,16,fifo,True,1543,16,True,True,4,True,20,330,811,1,False,True,8,True,True,4.4445261610045925,87.92118763923645
False,4,10,4,13,4,fifo,True,612,2,False,False,28,True,19,171,288,1,True,True,8,True,True,5.123878260727311,256.03749442100525
False,12,6,27,61,32,fifo,True,1277,4,True,True,18,False,8,429,567,8,False,False,8,True,True,4.581725382830646,354.9802415370941
True,7,13,19,40,2,fifo_wait,True,1947,8,False,False,60,False,26,731,334,32,False,False,8,True,True,4.173961688279239,420.0463378429413
False,7,12,20,22,32,fifo_wait,False,784,16,False,True,50,False,24,954,490,4,False,False,8,True,True,4.43942768898724,504.80428814888
True,4,4,30,7,2,fifo_wait,False,217,8,False,False,32,True,1,31,643,8,True,False,8,True,True,5.07008780217628,664.1226654052734
True,9,5,2,2,16,fifo_wait,False,1701,4,False,True,41,True,29,219,996,16,True,True,8,True,True,4.982394520249133,810.0752727985382
True,14,7,24,47,8,fifo,False,156,2,True,True,20,True,11,518,887,4,True,False,8,True,True,5.055717383241403,967.1218366622924
False,15,1,13,25,4,fifo_wait,True,992,1,True,False,8,False,5,917,34,2,True,True,8,True,True,5.374278927132413,1183.0356528759005
True,11,9,8,53,1,fifo,False,1048,1,True,False,53,False,15,628,187,32,False,True,8,True,True,5.0211522196996885,1334.7513058185575
True,4,12,12,21,4,fifo_wait,False,1583,2,False,False,36,False,14,398,887,2,False,True,8,True,True,5.141163710525114,1518.394336938858
True,10,15,20,10,1,fifo,False,1994,16,False,True,13,False,17,591,858,4,False,False,8,True,True,4.497962672020842,1623.78023147583
False,9,2,31,30,2,fifo,True,1573,1,False,True,51,False,26,717,64,32,False,True,8,True,True,5.059110441181361,1813.4422826766968
False,16,15,7,62,16,fifo,False,1624,16,False,False,17,True,15,101,211,16,True,False,8,True,True,4.609033657459617,1930.680533885956
False,10,4,8,25,32,fifo,False,1564,16,True,False,58,True,29,572,719,16,False,True,8,True,True,4.34229926232282,2020.5803365707395
False,2,4,4,49,16,fifo,False,1294,16,True,False,8,False,12,139,242,32,False,True,8,True,True,4.149808315146101,2111.452937602997
False,3,16,27,44,1,fifo_wait,True,1448,16,False,True,63,False,15,700,45,4,False,False,8,True,True,4.319717897935668,2206.506950855255
True,4,10,24,35,32,fifo,True,401,8,True,False,58,False,31,492,99,32,False,False,8,True,True,4.402362186535957,2332.3241963386536
