busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_batch_size,loader_pes_per_node,loader_progress_thread,loader_async,loader_async_threads,pep_progress_thread,pep_num_threads,pep_ibatch_size,pep_obatch_size,pep_pes_per_node,pep_no_preloading,pep_no_rdma,scale,enable_pep,more_params,objective,elapsed_sec
True,16,15,11,6,4,fifo_wait,True,1780,2,False,False,20,True,20,747,487,8,True,True,4,True,True,5.404433993793106,1335.0738883018494
True,14,3,32,29,1,fifo_wait,False,1614,8,True,True,59,False,17,221,717,2,False,False,4,True,True,5.694054449399019,1335.0846757888794
True,11,14,16,10,16,fifo_wait,True,877,2,True,True,13,True,14,612,98,1,True,True,4,True,True,4.273136053381151,1335.0985469818115
False,13,8,23,22,32,fifo,True,629,16,True,False,29,True,12,356,391,2,True,False,4,True,True,4.6485612896467075,1335.1124386787417
False,10,4,19,33,2,fifo_wait,True,534,1,False,True,39,False,7,935,531,16,True,True,4,True,True,4.811156725410768,1335.126214981079
True,4,2,6,48,32,fifo,False,1248,8,False,True,35,False,30,153,795,16,False,True,4,True,True,4.44837356308733,1335.1403012275696
False,5,11,8,14,8,fifo,False,1964,1,False,True,52,False,7,52,924,32,False,True,4,True,True,5.408738421942914,1335.1544198989868
False,6,6,28,62,2,fifo_wait,False,234,16,True,False,13,True,27,623,848,1,True,False,4,True,True,4.358087931778087,1335.168535709381
True,2,9,2,54,4,fifo,False,1199,4,False,False,4,True,24,463,146,4,False,False,4,True,True,4.213063094928401,1335.1828093528748
False,8,13,24,38,16,fifo,True,23,4,True,False,45,False,2,825,295,16,False,False,4,True,True,5.128044605471672,1335.1973621845243
True,14,11,2,46,16,fifo,False,888,8,False,False,2,True,19,322,854,32,True,False,4,True,True,5.331879448981169,1514.030514717102
False,1,4,12,8,1,fifo,True,463,16,True,False,21,True,1,518,983,2,False,False,4,True,True,5.607470029884453,1616.7729568481443
True,1,6,27,38,4,fifo_wait,False,729,16,False,True,38,True,24,205,241,4,False,True,4,True,True,4.043830649250012,1768.7362744808197
False,4,1,22,51,8,fifo_wait,True,211,16,False,True,30,False,25,577,135,1,False,True,4,True,True,4.709560633016196,1937.429633140564
False,4,15,18,49,1,fifo_wait,False,741,8,False,True,61,True,24,153,116,1,False,True,4,True,True,4.052765446258448,2067.045505285263
False,2,9,28,59,4,fifo_wait,True,606,8,True,True,34,True,22,462,192,4,True,True,4,True,True,4.055922481779604,2148.791319847107
False,15,16,25,62,8,fifo_wait,False,400,1,False,True,50,True,26,450,189,8,False,False,4,True,True,4.610721363188986,2268.684777736664
False,13,15,16,61,2,fifo,True,1665,16,True,True,62,True,28,681,37,16,True,True,4,True,True,4.165176203165245,2393.8012681007385
False,8,7,11,63,32,fifo,True,1442,16,False,True,32,False,18,570,165,32,True,False,4,True,True,4.199119897600028,2520.925629377365
False,1,3,8,36,8,fifo,False,1088,16,False,False,8,False,8,505,213,1,False,False,4,True,True,5.0112612060540584,2599.335325479507
False,6,2,10,49,1,fifo,True,1216,16,False,False,55,True,9,265,587,8,False,True,4,True,True,4.738595447165437,2685.9372556209564
False,7,16,22,48,32,fifo_wait,True,1384,8,False,True,55,True,16,340,79,32,False,True,4,True,True,4.01942943688141,2802.219064950943
False,2,8,5,60,16,fifo_wait,False,1350,1,False,True,33,True,28,928,34,4,True,True,4,True,True,4.316993160716635,2889.530518770218
True,5,16,19,45,32,fifo,False,45,16,False,True,19,False,23,180,1023,2,False,True,4,True,True,5.272474073958136,3046.1154692173004
True,3,4,22,63,8,fifo_wait,False,596,16,True,True,45,True,19,632,825,16,True,False,4,True,True,4.825341778285889,3164.501370191574
True,4,8,2,61,4,fifo,False,656,4,False,False,18,False,4,850,249,32,False,False,4,True,True,4.704205318312503,3311.273636817932
True,2,9,31,62,32,fifo,True,267,2,True,False,31,False,27,146,48,32,True,True,4,True,True,4.685245351975624,3534.4015831947327
True,8,12,6,62,4,fifo_wait,True,726,8,True,True,35,False,28,1001,129,32,False,True,4,True,True,4.686740703234776,3625.252233743667
False,2,5,2,20,1,fifo_wait,True,1352,16,False,False,34,True,20,53,762,16,True,True,4,True,True,4.869716824328719,3758.303497314453
True,8,15,3,57,2,fifo,True,1498,2,True,False,31,True,15,928,205,8,True,True,4,True,True,4.640602069095124,3851.1785233020782
