3.279230668999999931e+00,3.271955726999999925e+00,3.509795664999999953e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.509795664999999953e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.509795664999999953e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.509795664999999953e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.509795664999999953e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.509795664999999953e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.509795664999999953e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.509795664999999953e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.509795664999999953e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.509795664999999953e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
3.279230668999999931e+00,3.271955726999999925e+00,3.397789502999999822e+00,2.948709900999999967e+00,3.289163170000000136e+00
