busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_batch_size,loader_pes_per_node,loader_progress_thread,loader_async,loader_async_threads,pep_progress_thread,pep_num_threads,pep_ibatch_size,pep_obatch_size,pep_pes_per_node,pep_no_preloading,pep_no_rdma,scale,enable_pep,more_params,objective,elapsed_sec
False,16,11,2,9,8,fifo,False,928,8,True,True,2,False,16,62,966,32,False,True,4,True,True,4.57516119829263,1293.5004098415377
True,13,12,19,52,16,fifo_wait,True,170,4,False,True,5,True,7,477,56,16,True,True,4,True,True,5.733180130696286,1293.511340856552
True,6,5,23,24,32,fifo_wait,False,32,4,True,False,50,False,7,39,96,32,True,False,4,True,True,4.218615948566205,1293.5251104831696
True,6,15,20,25,4,fifo_wait,True,128,4,False,False,10,False,22,11,22,32,True,True,4,True,True,4.6966643500815115,1293.538870096207
False,11,16,22,22,16,fifo,False,144,4,True,True,9,True,3,40,29,8,True,False,4,True,True,5.498831535206095,1293.5526564121246
False,12,9,31,32,2,fifo_wait,True,92,2,False,True,23,False,26,15,247,8,False,False,4,True,True,5.269578347548231,1293.56653547287
True,3,12,30,29,4,fifo_wait,True,103,8,False,False,2,False,31,9,162,2,True,False,4,True,True,5.138894306475466,1293.5806093215942
True,15,1,14,59,2,fifo_wait,True,655,16,True,True,2,True,3,65,28,4,False,False,4,True,True,3.59116292483282,1293.5947082042694
True,13,7,17,19,4,fifo,False,68,16,True,False,3,False,3,22,8,2,False,False,4,True,True,4.567815658608436,1293.6089601516724
True,13,9,31,54,32,fifo_wait,False,1102,4,True,False,3,False,25,403,378,4,True,False,4,True,True,5.050035395590401,1293.6234381198883
True,14,9,6,2,4,fifo,False,659,2,False,False,7,False,13,973,166,16,False,True,4,True,True,5.2889058296002505,1490.645804643631
False,7,3,9,49,1,fifo_wait,True,1844,16,True,False,6,True,21,150,523,4,True,True,4,True,True,4.399628446810874,1557.2477805614471
False,2,9,3,26,1,fifo_wait,True,1535,16,True,True,24,False,14,296,244,8,False,False,4,True,True,4.770092819617835,1668.8121643066406
True,7,1,15,25,16,fifo_wait,True,104,1,True,False,15,False,13,14,245,1,False,True,4,True,True,5.240644956706431,1841.7286880016327
False,13,1,25,30,1,fifo_wait,True,2017,1,True,False,39,True,16,47,949,32,False,False,4,True,True,5.803402491437863,1923.3196473121643
False,2,2,27,59,8,fifo,False,448,16,True,False,33,True,29,846,782,1,False,True,4,True,True,3.4151357278998775,2052.520071744919
True,2,1,8,59,2,fifo_wait,True,1313,8,False,True,20,True,6,926,965,1,False,False,4,True,True,5.052384668760729,2186.3554627895355
True,15,11,1,61,16,fifo_wait,False,824,16,True,False,60,True,28,875,642,2,False,True,4,True,True,3.0981604698094873,2375.134286880493
False,3,10,19,42,16,fifo_wait,True,895,16,False,True,54,False,28,190,397,16,True,True,4,True,True,3.438322902553242,2435.199126958847
True,15,9,16,44,1,fifo,True,999,16,True,False,41,True,24,1002,774,32,True,False,4,True,True,5.545021859069708,2567.4144122600555
