busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_batch_size,loader_pes_per_node,loader_progress_thread,loader_async,loader_async_threads,pep_progress_thread,pep_num_threads,pep_ibatch_size,pep_obatch_size,pep_pes_per_node,pep_no_preloading,pep_no_rdma,scale,enable_pep,more_params,objective,elapsed_sec
True,6,5,8,18,4,fifo,True,264,8,False,False,5,True,6,38,853,32,False,False,4,True,True,3.2891631699529142,5.467433452606201
True,1,13,10,49,2,fifo_wait,True,416,16,False,True,1,True,8,202,94,4,False,False,4,True,True,3.3483899463589535,8.522617816925049
False,14,8,6,51,1,fifo_wait,True,421,8,True,False,4,True,6,10,14,4,False,False,4,True,True,3.627408299255532,12.755904912948608
True,7,10,9,59,1,fifo,False,1171,2,True,True,14,False,28,121,247,32,False,True,4,True,True,4.623879389648617,15.79027771949768
True,16,9,17,38,4,fifo,False,126,2,True,True,19,False,5,22,611,16,True,False,4,True,True,4.694584439202997,18.824624061584473
True,5,14,12,15,32,fifo_wait,False,328,16,False,True,1,True,31,14,41,2,True,False,4,True,True,4.649416936675242,21.859323740005493
False,15,10,14,60,32,fifo_wait,False,467,8,False,False,25,False,24,466,505,2,False,False,4,True,True,4.876534538885321,24.894184350967407
True,2,9,25,12,1,fifo,False,72,8,False,True,12,False,4,91,21,16,False,True,4,True,True,4.783754260603171,27.92870831489563
True,14,11,21,48,4,fifo_wait,True,24,8,False,True,62,True,8,25,9,2,False,False,4,True,True,4.980798459470291,30.962852478027344
True,4,5,30,62,4,fifo,False,107,4,False,True,3,False,20,39,202,32,True,True,4,True,True,4.8197290442052685,33.99781274795532
True,7,1,4,5,8,fifo_wait,True,644,4,False,False,4,True,19,671,886,4,False,True,4,True,True,4.606876112112432,41.7646918296814
True,14,7,21,48,32,fifo,True,14,4,False,True,2,True,4,106,269,32,False,True,4,True,True,5.230805577889961,49.09601521492005
True,2,2,30,9,2,fifo,True,193,2,True,False,5,False,20,567,427,16,True,False,4,True,True,5.269763349709867,56.60245180130005
True,4,12,5,8,16,fifo_wait,True,1414,8,False,True,2,True,17,458,284,1,False,True,4,True,True,4.903883056564848,63.953006982803345
True,2,11,1,43,1,fifo_wait,True,1938,16,False,False,24,False,4,190,817,8,True,False,4,True,True,5.078546562014083,71.37774205207825
True,7,8,29,2,16,fifo,True,536,16,False,False,1,True,6,234,1017,8,False,False,4,True,True,4.248296944968831,78.9054388999939
True,14,15,26,12,2,fifo,True,1528,16,True,True,8,False,22,87,991,16,False,False,4,True,True,4.344674246970466,86.18952202796936
True,14,13,24,21,1,fifo_wait,True,1860,1,True,True,7,True,29,314,953,1,False,False,4,True,True,5.291493071737994,93.68452072143556
False,5,10,27,40,16,fifo_wait,True,729,16,True,False,8,False,15,352,683,32,False,False,4,True,True,3.754018175354969,101.03495287895204
False,13,10,28,42,2,fifo_wait,True,1105,16,False,False,5,False,23,493,23,32,False,False,4,True,True,3.9913653619622513,108.44387292861938
False,3,2,28,14,16,fifo,True,111,16,False,False,5,True,4,303,325,16,False,False,4,True,True,4.318404574142977,115.81805777549744
False,16,7,22,40,16,fifo_wait,True,64,16,True,False,12,True,30,620,231,32,False,False,4,True,True,4.180918548245338,123.14299631118774
False,6,13,22,38,1,fifo_wait,False,419,1,False,True,63,True,12,333,1006,16,True,True,4,True,True,5.302430528957387,130.57304048538208
