busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_async,loader_async_threads,loader_batch_size,loader_pes_per_node,loader_progress_thread,pep_ibatch_size,pep_no_preloading,pep_no_rdma,pep_num_threads,pep_obatch_size,pep_pes_per_node,pep_progress_thread,job_id,objective,timestamp_submit,timestamp_gather,timestamp_start,timestamp_end
False,10,4,11,48,8,fifo_wait,False,False,10,27,16,True,1024,False,False,8,1024,16,False,33,-4.968983845688098,14.8888840675354,14.896928071975708,14.888933897018433,14.896810054779053
False,6,5,26,46,8,fifo_wait,False,False,10,316,8,True,1024,False,False,3,1024,16,True,34,-3.410391473133208,15.515340089797974,15.524235010147095,15.515388011932373,15.524008989334106
True,10,8,13,12,8,fifo_wait,False,False,10,570,16,True,1024,False,False,18,1024,8,True,35,-4.287560011163661,16.1406090259552,16.148662090301514,16.140658140182495,16.14853310585022
False,10,7,9,51,4,fifo_wait,False,False,10,214,16,True,1024,True,False,15,1024,32,True,36,-4.489530262517112,16.751212120056152,16.75967001914978,16.751261949539185,16.75953698158264
False,7,1,6,47,4,fifo_wait,False,False,17,282,16,True,1024,False,False,6,1024,8,True,37,-3.233604704859653,17.40815496444702,17.416298151016235,17.408205032348633,17.41617703437805
True,7,11,9,39,1,fifo_wait,False,False,10,39,8,True,1024,False,False,1,1024,8,True,38,-4.123860124346659,18.034476041793823,18.042795181274414,18.03452706336975,18.042661905288696
True,4,9,8,39,16,fifo_wait,False,False,15,1489,2,True,1024,False,True,2,1024,16,True,39,-4.460230658268851,18.658579111099243,18.66792893409729,18.658628940582275,18.667728900909424
False,15,10,19,49,2,fifo_wait,True,False,10,63,16,True,1024,False,False,4,1024,16,True,40,-3.8256058512771354,19.299640893936157,19.308268070220947,19.299690008163452,19.308135986328125
False,6,16,9,55,4,fifo_wait,False,False,36,481,4,True,1024,False,False,3,1024,32,True,41,-3.907779663732506,19.926759004592896,19.93517804145813,19.92680788040161,19.935046911239624
False,6,9,31,45,16,fifo_wait,False,False,10,88,8,True,1024,False,False,5,1024,32,True,42,-3.5394644328989697,20.553641080856323,20.56180214881897,20.55369210243225,20.56168293952942
False,11,11,2,50,8,fifo_wait,False,False,10,920,16,True,1024,False,False,4,1024,16,True,43,-3.2910546662525197,21.165425062179565,21.173552989959717,21.165473222732544,21.173426151275635
True,4,7,4,31,2,fifo_wait,False,False,19,151,8,True,1024,False,True,7,1024,16,True,44,-3.4730764362410236,21.79271626472473,21.800992012023926,21.79276704788208,21.800864219665527
False,7,9,27,51,8,fifo_wait,False,False,10,1853,16,False,1024,False,False,15,1024,32,True,45,-3.5224630380548465,22.401981115341187,22.41004204750061,22.40203094482422,22.409922122955322
False,6,8,5,48,8,fifo_wait,False,False,12,564,16,False,1024,False,True,4,1024,1,True,46,-4.20930803276306,23.028520107269287,23.03701901435852,23.028570890426636,23.036885023117065
False,8,16,29,58,32,fifo_wait,False,False,10,1910,16,True,1024,False,False,6,1024,8,True,47,-3.6987233662518557,23.641604900360107,23.64980912208557,23.641654014587402,23.64966893196106
False,7,13,11,36,4,fifo_wait,False,False,10,341,8,False,1024,False,False,3,1024,8,True,48,-3.381909288538597,24.275341987609863,24.283262014389038,24.275390148162842,24.283139944076538
True,6,7,13,49,8,fifo_wait,False,False,10,500,8,True,1024,False,False,22,1024,16,True,49,-3.8262461814540596,24.886803150177002,24.894742012023926,24.886852025985718,24.894618034362793
False,9,13,25,55,16,fifo_wait,True,False,10,445,16,False,1024,False,False,2,1024,32,True,50,-3.551821092801442,25.496033906936646,25.504119873046875,25.496082067489624,25.503993034362793
False,11,7,2,61,8,fifo_wait,False,False,10,782,4,True,1024,False,False,5,1024,8,True,51,-3.8061253993294653,26.12356209754944,26.13170099258423,26.123610973358154,26.131582975387573
False,10,1,7,29,2,fifo_wait,False,False,18,209,1,True,1024,False,False,4,1024,32,True,52,-4.844668516274968,26.73707604408264,26.745324850082397,26.737164974212646,26.74520206451416
False,6,6,1,32,16,fifo_wait,False,False,13,10,16,True,1024,False,False,6,1024,8,True,53,-4.921338198099359,27.387216091156006,27.3953800201416,27.387266159057617,27.39525580406189
False,10,10,6,12,8,fifo_wait,False,False,10,1189,8,True,1024,False,False,4,1024,16,True,54,-3.917556626166538,28.018924236297607,28.02710509300232,28.018971920013428,28.026986122131348
False,2,5,17,51,4,fifo,False,False,16,123,16,True,1024,False,False,5,1024,16,True,55,-3.403231906839504,28.667848110198975,28.676759958267212,28.66790509223938,28.67658495903015
False,10,2,9,33,4,fifo_wait,False,False,10,13,8,True,1024,False,True,7,1024,16,True,56,-5.016817687629079,29.295006036758423,29.303107976913452,29.29505491256714,29.302988052368164
False,16,13,15,31,32,fifo_wait,False,False,13,152,16,True,1024,False,False,3,1024,8,True,57,-3.6760350308817156,29.93227505683899,29.94039011001587,29.93232488632202,29.94027090072632
False,11,4,28,42,8,fifo_wait,True,False,22,463,16,True,1024,False,False,5,1024,4,True,58,-3.791301640262295,30.55836510658264,30.566606998443604,30.558414936065674,30.566476821899414
False,12,16,9,55,16,fifo_wait,False,False,10,1491,16,False,1024,False,False,3,1024,16,True,59,-3.362007956435389,31.18160605430603,31.189522981643677,31.181655883789062,31.189399242401123
False,14,4,16,33,4,fifo_wait,False,False,10,1872,4,True,1024,False,False,4,1024,16,True,60,-3.847897270363955,31.819180965423584,31.82724404335022,31.819231033325195,31.827125072479248
False,14,9,16,46,32,fifo_wait,True,False,17,250,16,True,1024,False,False,4,1024,8,True,61,-3.621134468522575,32.454912185668945,32.46291708946228,32.454962968826294,32.46279501914978
False,3,3,27,41,8,fifo_wait,False,False,10,79,8,True,1024,False,False,5,1024,16,True,62,-3.521138090090253,33.095932960510254,33.10435485839844,33.09598398208618,33.10422897338867
False,12,8,18,49,4,fifo_wait,False,False,12,344,16,False,1024,False,False,4,1024,32,True,63,-3.3548277773864683,33.72670912742615,33.73497414588928,33.72675704956055,33.73479890823364
False,13,9,14,51,4,fifo_wait,False,False,10,236,16,False,1024,False,False,1,1024,4,True,64,-3.6791365685243913,34.36752700805664,34.37552809715271,34.367575883865356,34.375410079956055
False,10,4,13,35,8,fifo_wait,True,False,10,242,16,True,1024,False,False,12,1024,8,True,65,-3.371209556218429,35.00798797607422,35.01604890823364,35.00803804397583,35.01592516899109
True,12,7,25,50,4,fifo,False,False,19,1880,16,True,1024,False,True,2,1024,16,True,66,-3.669846112439421,35.62851309776306,35.636549949645996,35.62856411933899,35.6364209651947
True,12,8,24,46,4,fifo_wait,False,False,15,259,8,True,1024,False,True,4,1024,16,True,67,-3.609756238310263,36.272308111190796,36.28036308288574,36.27235698699951,36.280243158340454
False,5,2,16,41,32,fifo_wait,False,False,10,348,8,True,1024,False,False,4,1024,8,True,68,-3.3093950354927593,36.904215812683105,36.912156105041504,36.90426516532898,36.91203594207764
False,7,12,17,45,16,fifo_wait,False,False,10,256,16,True,1024,True,False,9,1024,16,True,69,-4.4926155488206305,37.54507493972778,37.55305600166321,37.545125007629395,37.552940130233765
False,3,6,8,45,4,fifo_wait,False,False,27,183,16,True,1024,True,False,8,1024,16,True,70,-4.514134754862097,38.17719888687134,38.18508815765381,38.177247047424316,38.18496918678284
False,12,14,29,43,4,fifo_wait,False,False,10,1056,16,False,1024,False,True,14,1024,32,True,71,-3.5699070132525543,38.82073998451233,38.82875990867615,38.820789098739624,38.828641176223755
False,12,15,9,44,16,fifo_wait,False,False,13,115,16,True,1024,False,False,1,1024,8,True,72,-3.4763684633497065,39.44743609428406,39.45533299446106,39.44748497009277,39.455214977264404
False,2,6,27,37,8,fifo_wait,False,False,10,184,16,False,1024,False,False,5,1024,16,True,73,-3.465260200562571,40.09797406196594,40.10615611076355,40.09802293777466,40.10603189468384
False,8,8,5,48,8,fifo_wait,False,False,10,158,8,False,1024,False,False,27,1024,8,True,74,-3.9995033496236276,40.729974031448364,40.738123178482056,40.730024099349976,40.738001108169556
False,7,11,22,28,16,fifo_wait,False,False,10,108,4,True,1024,False,False,5,1024,32,True,75,-3.8584705939641166,41.36378312110901,41.37177610397339,41.36383104324341,41.37165713310242
False,7,8,14,33,2,fifo_wait,False,False,16,525,16,True,1024,False,False,4,1024,8,True,76,-3.379522002687862,42.02275109291077,42.03123998641968,42.0228009223938,42.031100034713745
False,7,10,13,40,8,fifo_wait,False,False,10,981,8,True,1024,False,False,29,1024,8,True,77,-3.912792044082213,42.68906903266907,42.69812202453613,42.68913912773132,42.69796419143677
False,15,1,14,36,8,fifo_wait,False,False,11,258,1,True,1024,False,False,10,1024,16,True,78,-4.811177976778768,43.358113050460815,43.36619806289673,43.35816192626953,43.36607813835144
False,1,6,5,48,32,fifo_wait,False,False,10,39,16,True,1024,False,False,5,1024,8,True,79,-3.773574144851093,43.993879079818726,44.002007246017456,43.99392795562744,44.001858949661255
False,9,6,2,38,16,fifo_wait,True,False,10,32,16,False,1024,False,False,9,1024,16,True,80,-4.821526624419333,44.652428150177,44.660603046417236,44.652477979660034,44.660481214523315
False,8,11,14,28,32,fifo_wait,False,False,10,84,4,True,1024,False,False,3,1024,16,True,81,-3.9427071299200436,45.29976296424866,45.307754039764404,45.29981088638306,45.307634115219116
False,14,3,16,42,32,fifo_wait,False,False,10,939,16,False,1024,False,False,1,1024,32,True,82,-3.4777726754751095,45.956068992614746,45.964235067367554,45.95611810684204,45.96411395072937
False,11,13,4,27,8,fifo_wait,False,False,10,494,16,True,1024,False,True,2,1024,32,True,83,-3.3468100376280807,46.591176986694336,46.59925699234009,46.59122586250305,46.599138021469116
False,12,8,12,28,4,fifo_wait,True,False,10,336,16,True,1024,False,False,11,1024,16,True,84,-3.3741975904337167,47.23120903968811,47.239768981933594,47.23125910758972,47.23963403701782
False,5,12,22,50,4,fifo_wait,False,False,44,411,16,True,1024,False,False,12,1024,32,True,85,-3.7111739254149034,47.88775420188904,47.8959219455719,47.88780403137207,47.89580512046814
False,8,12,5,44,1,fifo_wait,False,False,10,24,16,True,1024,False,False,2,1024,8,True,86,-5.278312355968697,48.54736113548279,48.55593514442444,48.547410011291504,48.555803060531616
False,13,10,11,40,32,fifo_wait,False,False,10,174,16,True,1024,False,True,9,1024,16,True,87,-3.496591565180796,49.21169114112854,49.21998190879822,49.21174097061157,49.21984910964966
False,11,3,8,59,4,fifo_wait,False,False,10,477,16,True,1024,False,True,9,1024,16,True,88,-3.2195943462313705,49.88068413734436,49.88959503173828,49.88075089454651,49.889456033706665
False,4,8,32,45,2,fifo_wait,False,False,10,10,16,True,1024,False,False,4,1024,32,True,89,-5.248960462754949,50.53830003738403,50.54648995399475,50.53834891319275,50.54636812210083
True,15,11,7,34,4,fifo_wait,False,False,10,625,16,True,1024,False,True,2,1024,32,True,90,-3.5177556838372634,51.18223714828491,51.190346002578735,51.18229007720947,51.1902220249176
False,11,5,3,61,16,fifo_wait,True,False,10,148,8,True,1024,False,False,1,1024,16,True,91,-3.1913560013083275,51.842844009399414,51.85131001472473,51.84289216995239,51.85117697715759
False,9,15,11,46,1,fifo_wait,False,False,10,321,16,True,1024,False,False,13,1024,16,True,92,-3.382208517013219,52.487792015075684,52.49636483192444,52.48784112930298,52.49624705314636
False,15,8,9,26,4,fifo_wait,False,False,10,337,16,False,1024,False,False,2,1024,32,True,93,-3.3990552618937477,53.13874006271362,53.1467559337616,53.13879108428955,53.14663314819336
False,16,6,7,29,4,fifo_wait,True,False,10,241,4,True,1024,False,True,23,1024,16,True,94,-4.162575622774832,53.80611801147461,53.81497812271118,53.80617618560791,53.81481599807739
False,9,3,9,39,32,fifo_wait,True,False,10,76,16,True,1024,False,False,20,1024,8,True,95,-3.9026158331099454,54.46533012390137,54.47397994995117,54.46537899971008,54.47385001182556
True,9,15,4,41,4,fifo_wait,False,False,10,35,16,False,1024,False,True,6,1024,16,True,96,-4.930939043420566,55.13735103607178,55.145593881607056,55.13740086555481,55.145468950271606
False,15,5,9,47,16,fifo_wait,True,False,10,137,4,True,1024,False,False,2,1024,32,True,97,-3.965556082516636,55.79980707168579,55.80831599235535,55.79985499382019,55.808189153671265
False,7,16,30,52,8,fifo_wait,False,False,10,190,16,False,1024,False,False,4,1024,16,True,98,-3.5482108714868197,56.47089385986328,56.47916913032532,56.470942974090576,56.479050159454346
False,11,11,1,58,2,fifo_wait,False,False,13,164,8,True,1024,False,False,1,1024,16,True,99,-3.476282270574793,57.1289701461792,57.137474060058594,57.12901997566223,57.137336015701294
False,16,10,6,44,16,fifo_wait,False,False,10,2028,16,True,1024,False,True,25,1024,16,True,100,-3.9352211248999827,57.79181408882141,57.79987907409668,57.79186224937439,57.79975700378418
