busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_batch_size,loader_pes_per_node,loader_progress_thread,loader_async,loader_async_threads,pep_progress_thread,pep_num_threads,pep_ibatch_size,pep_obatch_size,pep_pes_per_node,pep_no_preloading,pep_no_rdma,scale,enable_pep,more_params,objective,elapsed_sec
False,2,15,16,37,16,fifo,True,1543,16,True,True,4,True,20,330,811,1,False,True,8,True,True,4.4445261610045925,88.21866822242737
False,4,10,4,13,4,fifo,True,612,2,False,False,28,True,19,171,288,1,True,True,8,True,True,5.123878260727311,256.3490650653839
False,12,6,27,61,32,fifo,True,1277,4,True,True,18,False,8,429,567,8,False,False,8,True,True,4.581725382830646,355.3336741924286
True,7,13,19,40,2,fifo_wait,True,1947,8,False,False,60,False,26,731,334,32,False,False,8,True,True,4.173961688279239,420.39949202537537
False,7,12,20,22,32,fifo_wait,False,784,16,False,True,50,False,24,954,490,4,False,False,8,True,True,4.43942768898724,505.2398736476898
True,4,4,30,7,2,fifo_wait,False,217,8,False,False,32,True,1,31,643,8,True,False,8,True,True,5.07008780217628,664.4582884311676
True,9,5,2,2,16,fifo_wait,False,1701,4,False,True,41,True,29,219,996,16,True,True,8,True,True,4.982394520249133,810.4121201038361
True,14,7,24,47,8,fifo,False,156,2,True,True,20,True,11,518,887,4,True,False,8,True,True,5.055717383241403,967.4287576675416
False,15,1,13,25,4,fifo_wait,True,992,1,True,False,8,False,5,917,34,2,True,True,8,True,True,5.374278927132413,1183.3429782390594
True,11,9,8,53,1,fifo,False,1048,1,True,False,53,False,15,628,187,32,False,True,8,True,True,5.0211522196996885,1335.0588519573212
True,7,6,24,27,32,fifo,True,2035,2,True,False,14,True,11,612,689,2,False,True,8,True,True,5.120990984711927,1514.013658285141
True,10,4,9,29,16,fifo,False,1967,16,False,True,59,False,23,449,477,1,False,False,8,True,True,4.507921479296611,1616.7556545734406
True,2,5,31,63,32,fifo_wait,False,1288,16,False,True,48,True,28,305,252,16,True,False,8,True,True,4.7730980678301576,1768.7191543579102
False,6,15,24,6,1,fifo_wait,True,236,16,False,True,52,False,30,515,987,4,False,False,8,True,True,4.978594122407506,1937.412041425705
True,13,2,29,55,1,fifo,False,1557,2,True,True,54,True,29,907,732,8,False,False,8,True,True,4.76427925797873,2067.028246164322
False,4,14,4,62,32,fifo,False,1949,4,False,True,51,False,3,812,333,32,False,True,8,True,True,4.232781278955444,2148.7732701301575
False,14,12,29,57,8,fifo_wait,False,1076,8,False,True,41,True,31,1021,249,16,False,True,8,True,True,4.474142140799914,2268.666214942932
False,7,10,28,45,2,fifo,True,1226,16,False,True,49,False,3,996,141,32,True,True,8,True,True,4.535955844527492,2393.7832577228546
False,3,10,20,20,32,fifo,True,1659,16,False,True,7,False,29,124,342,32,True,False,8,True,True,4.691857621908317,2520.906931400299
False,2,9,16,45,2,fifo_wait,True,864,16,False,False,41,False,16,919,1023,32,False,True,8,True,True,4.0701990243069055,2599.3167889118195
False,2,16,3,51,16,fifo_wait,True,372,8,False,False,23,False,1,952,97,16,False,True,8,True,True,4.139581018084079,2685.9178380966187
False,2,11,28,60,32,fifo_wait,True,1077,16,False,False,18,False,24,226,653,8,True,True,8,True,True,4.65192978597129,2802.1992242336273
True,8,16,11,59,16,fifo_wait,True,2001,8,False,True,41,True,20,732,998,32,False,True,8,True,True,4.299302503714303,2889.5106587409973
False,9,16,22,47,32,fifo_wait,False,113,16,False,True,49,False,16,772,36,4,True,True,8,True,True,4.942302158583017,3046.0951960086823
False,2,15,28,46,32,fifo,True,1774,16,True,True,9,True,7,138,151,32,False,False,8,True,True,4.158910602780758,3164.4810762405396
False,6,11,3,30,8,fifo,True,217,8,False,False,11,False,18,957,55,32,False,True,8,True,True,4.385686353630864,3311.252794265747
False,2,10,22,6,32,fifo,True,344,1,False,True,54,False,8,667,541,32,False,False,8,True,True,5.335758549338357,3534.379837036133
True,7,13,10,54,32,fifo,True,1289,8,False,False,3,False,30,791,321,32,False,False,8,True,True,4.277924092576167,3625.231133699417
False,2,15,22,5,1,fifo_wait,True,1920,16,False,True,55,False,11,302,324,1,False,True,8,True,True,4.680536146201014,3758.281367540359
