unroll,malloc,strategy_block,strategy_loop,strategy_routine,strategy_trace,stores_always,stores_auto,stores_never,level,noipo,functions,force,builtin,ExecTime
0,2,0,0,0,1,0,1,0,1,1.0,0.0,0.0,1.0,2.63
0,2,0,0,0,1,0,1,0,1,1.0,0.0,0.0,0.0,2.82
0,2,0,0,0,1,0,1,0,1,1.0,0.0,1.0,1.0,2.49
0,2,0,0,0,1,0,1,0,1,1.0,0.0,1.0,0.0,2.67
0,2,0,0,0,1,0,1,0,2,1.0,1.0,0.0,1.0,2.54
0,2,0,0,0,1,0,1,0,2,1.0,1.0,0.0,0.0,2.8
0,2,0,0,0,1,0,1,0,2,1.0,1.0,1.0,1.0,2.47
0,2,0,0,0,1,0,1,0,2,1.0,1.0,1.0,0.0,2.6
0,2,0,0,0,1,0,1,0,2,1.0,0.0,0.0,1.0,2.61
0,2,0,0,0,1,0,1,0,2,1.0,0.0,0.0,0.0,2.73
0,2,0,0,0,1,0,1,0,2,1.0,0.0,1.0,1.0,2.49
0,2,0,0,0,1,0,1,0,2,1.0,0.0,1.0,0.0,2.62
0,2,0,1,0,0,1,0,0,0,1.0,1.0,0.0,1.0,10.15
0,2,0,1,0,0,1,0,0,0,1.0,1.0,0.0,0.0,9.28
0,2,0,1,0,0,1,0,0,0,1.0,1.0,1.0,1.0,7.26
0,2,0,1,0,0,1,0,0,0,1.0,1.0,1.0,0.0,8.92
0,2,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,10.79
0,2,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,9.31
0,2,0,1,0,0,1,0,0,0,1.0,0.0,1.0,1.0,7.61
0,2,0,1,0,0,1,0,0,0,1.0,0.0,1.0,0.0,8.77
0,2,0,1,0,0,1,0,0,1,1.0,1.0,0.0,1.0,9.89
0,2,0,1,0,0,1,0,0,1,1.0,1.0,0.0,0.0,9.27
0,2,0,1,0,0,1,0,0,1,1.0,1.0,1.0,1.0,9.81
0,2,0,1,0,0,1,0,0,1,1.0,1.0,1.0,0.0,9.2
0,2,0,1,0,0,1,0,0,1,1.0,0.0,0.0,1.0,9.65
0,2,0,1,0,0,1,0,0,1,1.0,0.0,0.0,0.0,9.19
0,2,0,1,0,0,1,0,0,1,1.0,0.0,1.0,1.0,9.33
0,2,0,1,0,0,1,0,0,1,1.0,0.0,1.0,0.0,9.28
0,2,0,1,0,0,1,0,0,2,1.0,1.0,0.0,1.0,9.72
0,2,0,1,0,0,1,0,0,2,1.0,1.0,0.0,0.0,9.56
0,2,0,1,0,0,1,0,0,2,1.0,1.0,1.0,1.0,9.09
0,2,0,1,0,0,1,0,0,2,1.0,1.0,1.0,0.0,9.3
0,2,0,1,0,0,1,0,0,2,1.0,0.0,0.0,1.0,10.05
0,2,0,1,0,0,1,0,0,2,1.0,0.0,0.0,0.0,9.55
0,2,0,1,0,0,1,0,0,2,1.0,0.0,1.0,1.0,9.28
0,2,0,1,0,0,1,0,0,2,1.0,0.0,1.0,0.0,9.65
0,2,0,1,0,0,0,0,1,0,1.0,1.0,0.0,1.0,2.56
0,2,0,1,0,0,0,0,1,0,1.0,1.0,0.0,0.0,2.77
0,2,0,1,0,0,0,0,1,0,1.0,1.0,1.0,1.0,4.14
0,2,0,1,0,0,0,0,1,0,1.0,1.0,1.0,0.0,4.13
0,2,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,2.61
0,2,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,2.81
0,2,0,1,0,0,0,0,1,0,1.0,0.0,1.0,1.0,3.91
0,2,0,1,0,0,0,0,1,0,1.0,0.0,1.0,0.0,4.12
0,2,0,1,0,0,0,0,1,1,1.0,1.0,0.0,1.0,2.63
0,2,0,1,0,0,0,0,1,1,1.0,1.0,0.0,0.0,2.8
0,2,0,1,0,0,0,0,1,1,1.0,1.0,1.0,1.0,2.5
0,2,0,1,0,0,0,0,1,1,1.0,1.0,1.0,0.0,2.73
0,2,0,1,0,0,0,0,1,1,1.0,0.0,0.0,1.0,2.59
0,2,0,1,0,0,0,0,1,1,1.0,0.0,0.0,0.0,2.78
0,2,0,1,0,0,0,0,1,1,1.0,0.0,1.0,1.0,2.49
0,2,0,1,0,0,0,0,1,1,1.0,0.0,1.0,0.0,2.69
0,2,0,1,0,0,0,0,1,2,1.0,1.0,0.0,1.0,2.54
0,2,0,1,0,0,0,0,1,2,1.0,1.0,0.0,0.0,2.7
0,2,0,1,0,0,0,0,1,2,1.0,1.0,1.0,1.0,2.53
0,2,0,1,0,0,0,0,1,2,1.0,1.0,1.0,0.0,2.62
0,2,0,1,0,0,0,0,1,2,1.0,0.0,0.0,1.0,2.55
0,2,0,1,0,0,0,0,1,2,1.0,0.0,0.0,0.0,2.72
0,2,0,1,0,0,0,0,1,2,1.0,0.0,1.0,1.0,2.52
0,2,0,1,0,0,0,0,1,2,1.0,0.0,1.0,0.0,2.65
0,2,0,1,0,0,0,1,0,0,1.0,1.0,0.0,1.0,2.64
0,2,0,1,0,0,0,1,0,0,1.0,1.0,0.0,0.0,2.76
0,2,0,1,0,0,0,1,0,0,1.0,1.0,1.0,1.0,3.89
0,2,0,1,0,0,0,1,0,0,1.0,1.0,1.0,0.0,4.08
0,2,0,1,0,0,0,1,0,0,1.0,0.0,0.0,1.0,2.64
0,2,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,2.74
0,2,0,1,0,0,0,1,0,0,1.0,0.0,1.0,1.0,3.91
0,2,0,1,0,0,0,1,0,0,1.0,0.0,1.0,0.0,4.27
0,2,0,1,0,0,0,1,0,1,1.0,1.0,0.0,1.0,2.65
0,2,0,1,0,0,0,1,0,1,1.0,1.0,0.0,0.0,2.82
0,2,0,1,0,0,0,1,0,1,1.0,1.0,1.0,1.0,2.48
0,2,0,1,0,0,0,1,0,1,1.0,1.0,1.0,0.0,2.7
0,2,0,1,0,0,0,1,0,1,1.0,0.0,0.0,1.0,2.59
0,2,0,1,0,0,0,1,0,1,1.0,0.0,0.0,0.0,2.82
0,2,0,1,0,0,0,1,0,1,1.0,0.0,1.0,1.0,2.48
0,2,0,1,0,0,0,1,0,1,1.0,0.0,1.0,0.0,2.75
0,2,0,1,0,0,0,1,0,2,1.0,1.0,0.0,1.0,2.6
0,2,0,1,0,0,0,1,0,2,1.0,1.0,0.0,0.0,2.73
0,2,0,1,0,0,0,1,0,2,1.0,1.0,1.0,1.0,2.5
0,2,0,1,0,0,0,1,0,2,1.0,1.0,1.0,0.0,2.63
0,2,0,1,0,0,0,1,0,2,1.0,0.0,0.0,1.0,2.63
0,2,0,1,0,0,0,1,0,2,1.0,0.0,0.0,0.0,2.69
0,2,0,1,0,0,0,1,0,2,1.0,0.0,1.0,1.0,2.48
0,2,0,1,0,0,0,1,0,2,1.0,0.0,1.0,0.0,2.72
0,3,0,0,1,0,1,0,0,0,0.0,1.0,0.0,1.0,8.97
0,3,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,9.44
0,3,0,0,1,0,1,0,0,0,0.0,1.0,1.0,1.0,7.48
0,3,0,0,1,0,1,0,0,0,0.0,1.0,1.0,0.0,8.87
0,3,0,0,1,0,1,0,0,0,0.0,0.0,0.0,1.0,8.83
0,3,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,9.61
0,3,0,0,1,0,1,0,0,0,0.0,0.0,1.0,1.0,7.71
0,3,0,0,1,0,1,0,0,0,0.0,0.0,1.0,0.0,8.93
0,3,0,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,9.24
0,3,0,0,1,0,1,0,0,1,0.0,1.0,0.0,0.0,9.39
0,3,0,0,1,0,1,0,0,1,0.0,1.0,1.0,1.0,6.96
0,3,0,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,8.13
0,3,0,0,1,0,1,0,0,1,0.0,0.0,0.0,1.0,8.91
0,3,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,9.7
0,3,0,0,1,0,1,0,0,1,0.0,0.0,1.0,1.0,6.67
0,3,0,0,1,0,1,0,0,1,0.0,0.0,1.0,0.0,8.23
0,3,0,0,1,0,1,0,0,2,0.0,1.0,0.0,1.0,8.76
0,3,0,0,1,0,1,0,0,2,0.0,1.0,0.0,0.0,9.32
0,3,0,0,1,0,1,0,0,2,0.0,1.0,1.0,1.0,6.69
0,3,0,0,1,0,1,0,0,2,0.0,1.0,1.0,0.0,8.56
0,3,0,0,1,0,1,0,0,2,0.0,0.0,0.0,1.0,9.02
0,3,0,0,1,0,1,0,0,2,0.0,0.0,0.0,0.0,9.64
0,3,0,0,1,0,1,0,0,2,0.0,0.0,1.0,1.0,6.5
0,3,0,0,1,0,1,0,0,2,0.0,0.0,1.0,0.0,7.96
0,3,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.66
0,3,0,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,2.69
0,3,0,0,1,0,0,0,1,0,0.0,1.0,1.0,1.0,3.86
0,3,0,0,1,0,0,0,1,0,0.0,1.0,1.0,0.0,4.12
0,3,0,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,2.68
0,3,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,2.72
0,3,0,0,1,0,0,0,1,0,0.0,0.0,1.0,1.0,3.91
0,3,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0.0,4.14
0,3,0,0,1,0,0,0,1,1,0.0,1.0,0.0,1.0,2.65
0,3,0,0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,2.79
0,3,0,0,1,0,0,0,1,1,0.0,1.0,1.0,1.0,2.64
0,3,0,0,1,0,0,0,1,1,0.0,1.0,1.0,0.0,2.84
0,3,0,0,1,0,0,0,1,1,0.0,0.0,0.0,1.0,2.63
0,3,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,2.76
0,3,0,0,1,0,0,0,1,1,0.0,0.0,1.0,1.0,2.64
0,3,0,0,1,0,0,0,1,1,0.0,0.0,1.0,0.0,2.74
0,3,0,0,1,0,0,0,1,2,0.0,1.0,0.0,1.0,2.71
0,3,0,0,1,0,0,0,1,2,0.0,1.0,0.0,0.0,2.79
0,3,0,0,1,0,0,0,1,2,0.0,1.0,1.0,1.0,2.67
0,3,0,0,1,0,0,0,1,2,0.0,1.0,1.0,0.0,2.78
0,3,0,0,1,0,0,0,1,2,0.0,0.0,0.0,1.0,2.55
0,3,0,0,1,0,0,0,1,2,0.0,0.0,0.0,0.0,2.79
0,3,0,0,1,0,0,0,1,2,0.0,0.0,1.0,1.0,2.66
0,3,0,0,1,0,0,0,1,2,0.0,0.0,1.0,0.0,2.72
0,3,0,0,1,0,0,1,0,0,0.0,1.0,0.0,1.0,2.71
0,3,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,2.82
0,3,0,0,1,0,0,1,0,0,0.0,1.0,1.0,1.0,3.92
0,3,0,0,1,0,0,1,0,0,0.0,1.0,1.0,0.0,4.06
0,3,0,0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,2.63
0,3,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,2.74
0,3,0,0,1,0,0,1,0,0,0.0,0.0,1.0,1.0,3.92
0,3,0,0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,4.12
0,3,0,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,2.66
0,3,0,0,1,0,0,1,0,1,0.0,1.0,0.0,0.0,2.75
0,3,0,0,1,0,0,1,0,1,0.0,1.0,1.0,1.0,2.68
0,3,0,0,1,0,0,1,0,1,0.0,1.0,1.0,0.0,2.75
0,3,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,2.67
0,3,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,2.79
0,3,0,0,1,0,0,1,0,1,0.0,0.0,1.0,1.0,2.61
0,3,0,0,1,0,0,1,0,1,0.0,0.0,1.0,0.0,2.74
0,3,0,0,1,0,0,1,0,2,0.0,1.0,0.0,1.0,2.63
0,3,0,0,1,0,0,1,0,2,0.0,1.0,0.0,0.0,2.76
0,3,0,0,1,0,0,1,0,2,0.0,1.0,1.0,1.0,2.59
0,3,0,0,1,0,0,1,0,2,0.0,1.0,1.0,0.0,2.68
0,3,0,0,1,0,0,1,0,2,0.0,0.0,0.0,1.0,2.63
0,3,0,0,1,0,0,1,0,2,0.0,0.0,0.0,0.0,2.74
0,3,0,0,1,0,0,1,0,2,0.0,0.0,1.0,1.0,2.68
0,3,0,0,1,0,0,1,0,2,0.0,0.0,1.0,0.0,2.72
0,3,1,0,0,0,1,0,0,0,0.0,1.0,0.0,1.0,8.58
0,3,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,8.75
0,3,1,0,0,0,1,0,0,0,0.0,1.0,1.0,1.0,9.57
0,3,1,0,0,0,1,0,0,0,0.0,1.0,1.0,0.0,8.78
0,3,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,8.58
0,3,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,9.02
0,3,1,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,9.25
0,3,1,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,8.79
0,3,1,0,0,0,1,0,0,1,0.0,1.0,0.0,1.0,8.41
0,3,1,0,0,0,1,0,0,1,0.0,1.0,0.0,0.0,8.8
0,3,1,0,0,0,1,0,0,1,0.0,1.0,1.0,1.0,7.95
0,3,1,0,0,0,1,0,0,1,0.0,1.0,1.0,0.0,8.29
0,3,1,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,8.61
0,3,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,8.73
0,3,1,0,0,0,1,0,0,1,0.0,0.0,1.0,1.0,7.99
0,3,1,0,0,0,1,0,0,1,0.0,0.0,1.0,0.0,7.95
0,3,1,0,0,0,1,0,0,2,0.0,1.0,0.0,1.0,8.28
0,3,1,0,0,0,1,0,0,2,0.0,1.0,0.0,0.0,9.37
0,3,1,0,0,0,1,0,0,2,0.0,1.0,1.0,1.0,7.87
0,3,1,0,0,0,1,0,0,2,0.0,1.0,1.0,0.0,8.01
0,3,1,0,0,0,1,0,0,2,0.0,0.0,0.0,1.0,8.31
0,3,1,0,0,0,1,0,0,2,0.0,0.0,0.0,0.0,8.53
0,3,1,0,0,0,1,0,0,2,0.0,0.0,1.0,1.0,7.73
0,3,1,0,0,0,1,0,0,2,0.0,0.0,1.0,0.0,8.02
0,3,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.69
0,3,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.77
0,3,1,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,3.92
0,3,1,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,4.12
0,3,1,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,2.66
0,3,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2.79
0,3,1,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,3.92
0,3,1,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,4.19
0,3,1,0,0,0,0,0,1,1,0.0,1.0,0.0,1.0,2.67
0,3,1,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,2.99
0,3,1,0,0,0,0,0,1,1,0.0,1.0,1.0,1.0,2.71
0,3,1,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,2.81
0,3,1,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,2.6
0,3,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2.83
0,3,1,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,2.63
0,3,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,2.73
0,3,1,0,0,0,0,0,1,2,0.0,1.0,0.0,1.0,2.56
0,3,1,0,0,0,0,0,1,2,0.0,1.0,0.0,0.0,2.79
0,3,1,0,0,0,0,0,1,2,0.0,1.0,1.0,1.0,2.7
0,3,1,0,0,0,0,0,1,2,0.0,1.0,1.0,0.0,2.79
0,3,1,0,0,0,0,0,1,2,0.0,0.0,0.0,1.0,2.54
0,3,1,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,2.8
0,3,1,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,2.65
0,3,1,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,2.8
0,3,1,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,2.64
0,3,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,2.83
0,3,1,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,4.76
0,3,1,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,4.15
0,3,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,2.69
0,3,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2.84
0,3,1,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,3.91
0,3,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,4.47
0,3,1,0,0,0,0,1,0,1,0.0,1.0,0.0,1.0,2.64
0,3,1,0,0,0,0,1,0,1,0.0,1.0,0.0,0.0,2.76
0,3,1,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,2.62
0,3,1,0,0,0,0,1,0,1,0.0,1.0,1.0,0.0,2.72
0,3,1,0,0,0,0,1,0,1,0.0,0.0,0.0,1.0,2.66
0,3,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,2.79
0,3,1,0,0,0,0,1,0,1,0.0,0.0,1.0,1.0,2.66
0,3,1,0,0,0,0,1,0,1,0.0,0.0,1.0,0.0,2.78
0,3,1,0,0,0,0,1,0,2,0.0,1.0,0.0,1.0,2.6
0,3,1,0,0,0,0,1,0,2,0.0,1.0,0.0,0.0,2.73
0,3,1,0,0,0,0,1,0,2,0.0,1.0,1.0,1.0,2.66
0,3,1,0,0,0,0,1,0,2,0.0,1.0,1.0,0.0,2.8
0,3,1,0,0,0,0,1,0,2,0.0,0.0,0.0,1.0,2.61
0,3,1,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,2.76
0,3,1,0,0,0,0,1,0,2,0.0,0.0,1.0,1.0,2.66
0,3,1,0,0,0,0,1,0,2,0.0,0.0,1.0,0.0,2.8
0,3,0,0,0,1,1,0,0,0,0.0,1.0,0.0,1.0,9.2
0,3,0,0,0,1,1,0,0,0,0.0,1.0,0.0,0.0,9.51
0,3,0,0,0,1,1,0,0,0,0.0,1.0,1.0,1.0,8.6
0,3,0,0,0,1,1,0,0,0,0.0,1.0,1.0,0.0,7.37
0,3,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0,9.84
0,3,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,9.87
0,3,0,0,0,1,1,0,0,0,0.0,0.0,1.0,1.0,8.79
0,3,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0,7.41
0,3,0,0,0,1,1,0,0,1,0.0,1.0,0.0,1.0,9.49
0,3,0,0,0,1,1,0,0,1,0.0,1.0,0.0,0.0,9.46
0,3,0,0,0,1,1,0,0,1,0.0,1.0,1.0,1.0,8.03
0,3,0,0,0,1,1,0,0,1,0.0,1.0,1.0,0.0,8.13
0,3,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1.0,9.24
0,3,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,9.84
0,3,0,0,0,1,1,0,0,1,0.0,0.0,1.0,1.0,7.61
0,3,0,0,0,1,1,0,0,1,0.0,0.0,1.0,0.0,8.09
0,3,0,0,0,1,1,0,0,2,0.0,1.0,0.0,1.0,8.88
0,3,0,0,0,1,1,0,0,2,0.0,1.0,0.0,0.0,9.1
0,3,0,0,0,1,1,0,0,2,0.0,1.0,1.0,1.0,7.56
0,3,0,0,0,1,1,0,0,2,0.0,1.0,1.0,0.0,7.82
0,3,0,0,0,1,1,0,0,2,0.0,0.0,0.0,1.0,8.99
0,3,0,0,0,1,1,0,0,2,0.0,0.0,0.0,0.0,9.64
0,3,0,0,0,1,1,0,0,2,0.0,0.0,1.0,1.0,7.68
0,3,0,0,0,1,1,0,0,2,0.0,0.0,1.0,0.0,7.95
0,3,0,0,0,1,0,0,1,0,0.0,1.0,0.0,1.0,2.66
0,3,0,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,2.78
0,3,0,0,0,1,0,0,1,0,0.0,1.0,1.0,1.0,3.91
0,3,0,0,0,1,0,0,1,0,0.0,1.0,1.0,0.0,4.16
0,3,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0,2.64
0,3,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2.79
0,3,0,0,0,1,0,0,1,0,0.0,0.0,1.0,1.0,3.99
0,3,0,0,0,1,0,0,1,0,0.0,0.0,1.0,0.0,4.11
0,3,0,0,0,1,0,0,1,1,0.0,1.0,0.0,1.0,2.62
0,3,0,0,0,1,0,0,1,1,0.0,1.0,0.0,0.0,2.79
0,3,0,0,0,1,0,0,1,1,0.0,1.0,1.0,1.0,2.63
0,3,0,0,0,1,0,0,1,1,0.0,1.0,1.0,0.0,2.75
0,3,0,0,0,1,0,0,1,1,0.0,0.0,0.0,1.0,2.65
0,3,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,2.82
0,3,0,0,0,1,0,0,1,1,0.0,0.0,1.0,1.0,2.6
0,3,0,0,0,1,0,0,1,1,0.0,0.0,1.0,0.0,2.74
0,3,0,0,0,1,0,0,1,2,0.0,1.0,0.0,1.0,2.55
0,3,0,0,0,1,0,0,1,2,0.0,1.0,0.0,0.0,2.77
0,3,0,0,0,1,0,0,1,2,0.0,1.0,1.0,1.0,2.57
0,3,0,0,0,1,0,0,1,2,0.0,1.0,1.0,0.0,2.74
0,3,0,0,0,1,0,0,1,2,0.0,0.0,0.0,1.0,2.61
0,3,0,0,0,1,0,0,1,2,0.0,0.0,0.0,0.0,2.7
0,3,0,0,0,1,0,0,1,2,0.0,0.0,1.0,1.0,2.55
0,3,0,0,0,1,0,0,1,2,0.0,0.0,1.0,0.0,2.74
0,3,0,0,0,1,0,1,0,0,0.0,1.0,0.0,1.0,2.59
0,3,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,2.75
0,3,0,0,0,1,0,1,0,0,0.0,1.0,1.0,1.0,3.92
0,3,0,0,0,1,0,1,0,0,0.0,1.0,1.0,0.0,4.13
0,3,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1.0,2.65
0,3,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,2.79
0,3,0,0,0,1,0,1,0,0,0.0,0.0,1.0,1.0,3.94
0,3,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0,4.18
0,3,0,0,0,1,0,1,0,1,0.0,1.0,0.0,1.0,2.58
0,3,0,0,0,1,0,1,0,1,0.0,1.0,0.0,0.0,2.81
0,3,0,0,0,1,0,1,0,1,0.0,1.0,1.0,1.0,2.61
0,3,0,0,0,1,0,1,0,1,0.0,1.0,1.0,0.0,2.69
0,3,0,0,0,1,0,1,0,1,0.0,0.0,0.0,1.0,2.68
0,3,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,2.77
0,3,0,0,0,1,0,1,0,1,0.0,0.0,1.0,1.0,2.61
0,3,0,0,0,1,0,1,0,1,0.0,0.0,1.0,0.0,2.75
0,3,0,0,0,1,0,1,0,2,0.0,1.0,0.0,1.0,2.62
0,3,0,0,0,1,0,1,0,2,0.0,1.0,0.0,0.0,2.78
0,3,0,0,0,1,0,1,0,2,0.0,1.0,1.0,1.0,2.6
0,3,0,0,0,1,0,1,0,2,0.0,1.0,1.0,0.0,2.73
0,3,0,0,0,1,0,1,0,2,0.0,0.0,0.0,1.0,2.55
0,3,0,0,0,1,0,1,0,2,0.0,0.0,0.0,0.0,2.74
0,3,0,0,0,1,0,1,0,2,0.0,0.0,1.0,1.0,2.55
0,3,0,0,0,1,0,1,0,2,0.0,0.0,1.0,0.0,2.75
0,3,0,1,0,0,1,0,0,0,0.0,1.0,0.0,1.0,10.07
0,3,0,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,9.36
0,3,0,1,0,0,1,0,0,0,0.0,1.0,1.0,1.0,7.38
0,3,0,1,0,0,1,0,0,0,0.0,1.0,1.0,0.0,8.67
0,3,0,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,9.88
0,3,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,9.51
0,3,0,1,0,0,1,0,0,0,0.0,0.0,1.0,1.0,7.55
0,3,0,1,0,0,1,0,0,0,0.0,0.0,1.0,0.0,8.73
0,3,0,1,0,0,1,0,0,1,0.0,1.0,0.0,1.0,9.85
0,3,0,1,0,0,1,0,0,1,0.0,1.0,0.0,0.0,9.12
0,3,0,1,0,0,1,0,0,1,0.0,1.0,1.0,1.0,7.65
0,3,0,1,0,0,1,0,0,1,0.0,1.0,1.0,0.0,8.1
0,3,0,1,0,0,1,0,0,1,0.0,0.0,0.0,1.0,9.96
0,3,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0,9.32
0,3,0,1,0,0,1,0,0,1,0.0,0.0,1.0,1.0,7.81
0,3,0,1,0,0,1,0,0,1,0.0,0.0,1.0,0.0,8.06
0,3,0,1,0,0,1,0,0,2,0.0,1.0,0.0,1.0,9.71
0,3,0,1,0,0,1,0,0,2,0.0,1.0,0.0,0.0,9.8
0,3,0,1,0,0,1,0,0,2,0.0,1.0,1.0,1.0,7.86
0,3,0,1,0,0,1,0,0,2,0.0,1.0,1.0,0.0,8.32
0,3,0,1,0,0,1,0,0,2,0.0,0.0,0.0,1.0,9.7
0,3,0,1,0,0,1,0,0,2,0.0,0.0,0.0,0.0,9.14
0,3,0,1,0,0,1,0,0,2,0.0,0.0,1.0,1.0,8.02
0,3,0,1,0,0,1,0,0,2,0.0,0.0,1.0,0.0,8.03
0,3,0,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.62
0,3,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.8
0,3,0,1,0,0,0,0,1,0,0.0,1.0,1.0,1.0,3.92
0,3,0,1,0,0,0,0,1,0,0.0,1.0,1.0,0.0,4.18
0,3,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,2.63
0,3,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2.82
0,3,0,1,0,0,0,0,1,0,0.0,0.0,1.0,1.0,3.84
0,3,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0,4.1
0,3,0,1,0,0,0,0,1,1,0.0,1.0,0.0,1.0,2.65
0,3,0,1,0,0,0,0,1,1,0.0,1.0,0.0,0.0,2.77
0,3,0,1,0,0,0,0,1,1,0.0,1.0,1.0,1.0,2.68
0,3,0,1,0,0,0,0,1,1,0.0,1.0,1.0,0.0,2.76
0,3,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1.0,2.58
0,3,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2.8
0,3,0,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0,2.62
0,3,0,1,0,0,0,0,1,1,0.0,0.0,1.0,0.0,2.75
0,3,0,1,0,0,0,0,1,2,0.0,1.0,0.0,1.0,2.55
0,3,0,1,0,0,0,0,1,2,0.0,1.0,0.0,0.0,2.78
0,3,0,1,0,0,0,0,1,2,0.0,1.0,1.0,1.0,2.64
0,3,0,1,0,0,0,0,1,2,0.0,1.0,1.0,0.0,2.72
0,3,0,1,0,0,0,0,1,2,0.0,0.0,0.0,1.0,2.59
0,3,0,1,0,0,0,0,1,2,0.0,0.0,0.0,0.0,2.76
0,3,0,1,0,0,0,0,1,2,0.0,0.0,1.0,1.0,2.58
0,3,0,1,0,0,0,0,1,2,0.0,0.0,1.0,0.0,2.78
