busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_async,loader_async_threads,loader_batch_size,loader_pes_per_node,loader_progress_thread,pep_ibatch_size,pep_no_preloading,pep_no_rdma,pep_num_threads,pep_obatch_size,pep_pes_per_node,pep_progress_thread,job_id,objective,timestamp_submit,timestamp_gather,timestamp_start,timestamp_end
True,1,9,1,0,32,fifo,False,True,63,416,1,False,65,False,False,25,1024,32,True,16,-5.190937426976832,9.229264974594116,9.24415898323059,9.22943902015686,9.243414640426636
True,4,5,20,0,32,fifo,True,True,2,327,4,False,1024,False,True,17,110,16,False,17,-4.578666866563504,10.269905805587769,10.290891647338867,10.27010178565979,10.290385961532593
True,2,1,29,36,2,fifo,True,False,63,281,1,False,8,False,False,26,1024,32,False,18,-5.0519313819701885,11.258392810821533,11.27334189414978,11.260170698165894,11.271689891815186
True,7,1,27,0,32,fifo,False,False,1,463,8,False,1024,False,False,1,1024,32,True,19,-4.344141133264473,12.334688663482666,12.366779804229736,12.334943056106567,12.366442680358887
True,6,5,4,0,1,fifo,False,True,38,272,2,True,253,False,False,9,438,2,False,20,-5.233394436830691,13.360030889511108,13.372705698013306,13.361575841903687,13.372402906417847
True,3,10,11,10,8,fifo,True,False,48,319,2,False,1024,True,False,8,1024,32,True,21,-5.039524918583233,14.400526762008667,14.42188286781311,14.400677919387817,14.421594858169556
True,1,12,5,41,32,fifo,True,False,32,264,1,False,1024,False,True,31,1024,32,True,22,-5.16384928406748,15.476913928985596,15.489030838012695,15.4770987033844,15.488706827163696
False,1,9,2,13,8,fifo,True,True,3,218,16,False,325,False,False,16,1024,8,True,23,-3.9819420816479827,16.583024978637695,16.602710723876953,16.583241939544678,16.600852966308594
True,5,2,31,29,2,fifo,True,True,1,267,16,False,13,False,False,1,1024,1,True,24,-4.1768468898118565,17.768253803253174,17.786200761795044,17.76840877532959,17.78477191925049
True,10,10,7,26,8,fifo,True,True,2,2048,16,False,8,False,False,1,1021,32,False,25,-4.1336754695059845,18.819005012512207,18.829932689666748,18.81915783882141,18.829633712768555
True,3,11,9,55,4,fifo,False,False,2,138,2,True,132,False,True,10,48,16,False,26,-4.488565563949967,19.88927698135376,19.904616832733154,19.889448881149292,19.904289722442627
True,1,2,1,0,4,fifo_wait,True,True,2,252,16,False,8,True,False,1,1024,16,True,27,-4.629126490083491,21.02387285232544,21.040042638778687,21.024210929870605,21.0397047996521
True,16,2,4,48,1,fifo,True,False,2,970,8,False,31,False,True,1,21,32,True,28,-3.391239402103821,22.283506870269775,22.304483890533447,22.28366184234619,22.304168939590454
True,1,1,12,0,1,fifo,False,False,4,747,16,False,11,False,True,23,1024,32,True,29,-4.294920350797844,23.487692832946777,23.50326371192932,23.487846851348877,23.502948760986328
True,1,5,2,37,8,fifo,True,False,2,168,16,False,24,False,False,1,449,1,True,30,-4.206465605183156,24.644125938415527,24.671523809432983,24.64436364173889,24.67119073867798
False,8,6,8,16,2,fifo_wait,True,False,2,2048,1,True,670,False,True,1,25,32,True,31,-5.113023176835639,25.784010648727417,25.801339864730835,25.784170627593994,25.799524784088135
False,3,11,11,16,32,fifo_wait,True,False,1,2048,8,True,69,False,False,12,280,32,True,32,-3.788521651356759,26.918094873428345,26.937005758285522,26.91888999938965,26.934988737106323
True,8,11,12,20,1,fifo,True,False,2,7,8,False,57,False,False,12,1024,32,True,33,-5.465837961113709,28.478158712387085,28.50142788887024,28.478444814682007,28.498381853103638
True,1,16,18,63,8,fifo_wait,True,False,1,308,16,True,13,False,False,8,54,32,True,34,-3.3342092936682852,29.82416582107544,29.838459968566895,29.824320077896118,29.837917804718018
True,16,16,4,32,1,fifo,True,False,63,520,16,True,1024,False,False,25,8,32,True,35,-4.052242445521408,31.21414303779602,31.238098859786987,31.21429467201233,31.237441778182983
True,16,13,20,34,8,fifo,True,True,63,551,16,False,20,False,True,7,31,32,True,36,-3.9006376742329474,33.1652626991272,33.18588876724243,33.16675686836243,33.18527579307556
True,6,11,5,63,8,fifo_wait,True,True,1,349,8,True,404,False,True,1,10,32,True,37,-3.3343576043432464,34.73978590965271,34.75095987319946,34.739948749542236,34.75042796134949
True,3,3,18,63,16,fifo_wait,True,True,1,506,8,False,253,False,False,1,1024,16,True,38,-3.317324361773399,36.437033891677856,36.461524963378906,36.43718981742859,36.46058773994446
True,1,15,32,32,4,fifo_wait,True,False,1,387,8,False,8,False,False,1,1024,32,True,39,-3.5971433856228288,38.09283995628357,38.12273383140564,38.09303879737854,38.12238597869873
False,5,11,1,63,1,fifo_wait,True,True,1,738,16,False,8,False,False,1,46,32,True,40,-3.2516309051435943,39.76177787780762,39.78039789199829,39.761958837509155,39.780080795288086
True,14,1,1,63,4,fifo,True,False,1,578,16,True,162,False,True,31,971,32,True,41,-3.857322094448458,41.32362985610962,41.35590982437134,41.32379698753357,41.35196495056152
True,4,4,1,63,1,fifo,True,False,1,400,16,False,958,False,False,1,15,32,True,42,-3.143293456515309,42.90368890762329,42.92321586608887,42.90394186973572,42.92291569709778
True,7,12,1,21,16,fifo_wait,True,True,1,538,16,False,34,False,False,2,10,32,True,43,-3.3351445170448004,44.50301790237427,44.53057789802551,44.503173828125,44.526591062545776
True,9,16,1,63,1,fifo,True,False,1,484,8,False,1024,False,False,5,31,32,True,44,-3.35078240896199,46.12442970275879,46.1416757106781,46.12458682060242,46.141350984573364
True,1,5,1,63,16,fifo_wait,True,True,3,422,16,False,1024,False,False,1,116,16,True,45,-3.064742728616299,47.919917821884155,47.94417691230774,47.920217752456665,47.94373893737793
True,15,9,1,63,16,fifo_wait,True,False,1,1183,16,True,11,False,False,1,11,8,True,46,-3.457406953025047,49.607608795166016,49.62364387512207,49.60781979560852,49.62317395210266
True,1,10,1,42,1,fifo,True,False,6,513,8,False,18,False,True,1,99,32,True,47,-3.3461442870965916,51.495985984802246,51.514328718185425,51.49663686752319,51.513192892074585
False,1,1,1,63,1,fifo,True,False,1,282,8,False,60,False,False,1,1024,32,True,48,-3.1523385584211967,53.31536269187927,53.337201833724976,53.315810680389404,53.336530923843384
False,2,1,1,63,2,fifo_wait,True,False,1,346,16,True,1024,False,False,1,54,32,True,49,-3.012212743158087,55.12670183181763,55.14804673194885,55.12685585021973,55.145856857299805
False,10,1,1,63,16,fifo,True,False,2,371,16,False,1024,False,False,1,155,32,True,50,-3.0285526171630743,56.825063943862915,56.84601593017578,56.82521677017212,56.845417976379395
True,16,1,1,4,4,fifo_wait,True,False,1,376,8,False,232,False,True,1,117,16,True,51,-3.965011562675343,58.5717887878418,58.59684991836548,58.571945905685425,58.596184730529785
True,15,1,1,45,16,fifo_wait,True,True,3,383,16,True,255,False,False,8,1024,32,True,52,-3.3727748255381167,60.280460834503174,60.306158781051636,60.280616998672485,60.30335283279419
False,1,1,1,63,16,fifo_wait,True,True,7,360,16,True,1024,False,False,1,16,32,True,53,-3.062787127775138,61.97380471229553,62.00145173072815,61.973965883255005,62.0002658367157
False,10,15,5,63,32,fifo,True,False,1,266,16,False,503,False,False,1,1024,16,True,54,-3.4714759837340816,63.64917469024658,63.66855478286743,63.64969563484192,63.66816282272339
False,8,1,1,63,16,fifo,True,False,1,337,8,False,12,False,False,1,10,32,True,55,-3.1554498942520426,65.4717128276825,65.48718905448914,65.47183966636658,65.4865050315857
False,1,1,1,63,1,fifo,True,False,6,359,8,True,1024,False,False,1,8,32,True,56,-3.142698697168672,67.20694994926453,67.23520183563232,67.20710778236389,67.22957491874695
True,3,1,1,46,2,fifo,True,False,1,407,16,True,597,False,False,1,49,32,True,57,-3.096359933310685,69.04475283622742,69.05975890159607,69.04507398605347,69.05943870544434
False,6,1,1,57,2,fifo,True,False,37,428,16,True,1024,False,False,1,1024,32,True,58,-3.4045997984184457,70.84471082687378,70.85962295532227,70.84479784965515,70.85924363136292
False,1,1,1,55,16,fifo_wait,True,True,3,321,16,False,1024,False,False,1,12,32,True,59,-3.0227262799336523,72.70677375793457,72.72188687324524,72.70728087425232,72.72152090072632
False,1,1,1,62,16,fifo_wait,True,False,2,330,16,True,1024,False,False,1,114,32,True,60,-3.0031453593155595,74.43549871444702,74.45149183273315,74.43568181991577,74.45010685920715
True,4,1,1,57,2,fifo,True,False,2,338,16,False,1024,False,False,1,10,32,True,61,-3.0699906901624385,76.50351977348328,76.51704382896423,76.50377082824707,76.51541876792908
False,4,1,1,57,16,fifo,True,False,2,360,16,False,1024,False,False,1,694,32,True,62,-3.043951228230191,78.1945858001709,78.20967769622803,78.19473576545715,78.20924186706543
False,2,1,1,56,4,fifo,True,True,2,373,16,True,1024,False,False,1,58,32,True,63,-3.043209897010672,80.01258492469788,80.03099703788757,80.01274681091309,80.0306887626648
False,1,1,1,56,32,fifo,True,False,2,386,16,False,1024,False,False,1,10,32,True,64,-3.1552878137365017,81.70531487464905,81.72302269935608,81.70547199249268,81.72224283218384
False,6,1,1,63,1,fifo,True,True,3,356,16,True,334,False,False,1,204,32,True,65,-3.0698400392052227,83.71877479553223,83.7401647567749,83.71889996528625,83.73986887931824
False,5,1,1,63,4,fifo,True,True,3,422,16,True,241,False,False,1,1024,32,True,66,-3.095973235041111,85.73425793647766,85.75027680397034,85.73449397087097,85.74649095535278
True,5,1,10,59,4,fifo,True,False,2,341,16,False,1024,False,False,1,84,32,True,67,-3.0372113257034195,88.04880595207214,88.06260681152344,88.04895997047424,88.06176996231079
False,5,1,1,58,4,fifo,True,False,2,349,16,True,1024,False,False,1,72,32,True,68,-3.0430452306752533,90.18946886062622,90.25953006744385,90.18962693214417,90.21489477157593
False,5,1,28,59,4,fifo,True,True,2,350,16,False,1024,False,False,1,73,32,True,69,-3.3168278059040364,92.31273579597473,92.32769179344177,92.31290602684021,92.32736802101135
True,4,1,5,54,2,fifo,True,False,3,361,16,False,1024,False,False,1,103,32,True,70,-3.022767460044638,94.60987091064453,94.62671780586243,94.61003684997559,94.62422776222229
True,1,1,1,63,8,fifo_wait,True,True,3,310,16,False,13,False,False,1,104,32,True,71,-3.0651915161185053,96.8748939037323,96.89510202407837,96.87789964675903,96.89375281333923
True,5,1,6,52,2,fifo,True,True,3,368,16,True,1024,False,False,1,102,32,True,72,-2.9794149710794633,99.03520178794861,99.06214785575867,99.03637480735779,99.06084275245667
True,5,1,4,48,8,fifo,True,True,3,372,16,False,1024,False,False,1,125,32,True,73,-2.9959007992921607,101.12757682800293,101.15143084526062,101.12773203849792,101.14820265769958
True,5,1,6,50,32,fifo,True,True,3,378,16,True,1024,False,False,1,108,32,True,74,-3.040690226396592,103.32491493225098,103.35072779655457,103.32513380050659,103.35022974014282
True,4,1,7,50,1,fifo,True,True,2,336,16,True,1024,False,False,1,1024,32,True,75,-3.011793967112598,105.31302571296692,105.33388876914978,105.31319975852966,105.33359885215759
True,4,1,8,49,1,fifo,True,True,3,352,16,False,1024,False,False,1,83,32,True,76,-3.006171913595934,107.52649974822998,107.54892587661743,107.52871775627136,107.54864168167114
True,4,1,7,48,1,fifo,True,True,3,373,16,True,1024,False,False,1,137,32,True,77,-2.9537563183773092,109.53394174575806,109.55117177963257,109.53428673744202,109.55082774162292
True,3,1,8,45,1,fifo,True,True,3,397,16,True,1024,False,False,1,129,32,True,78,-2.9845941181211866,111.74973273277283,111.76790976524353,111.75005578994751,111.7674617767334
False,4,1,8,46,1,fifo,True,True,3,400,16,True,1024,False,False,1,900,32,True,79,-3.0178999472696395,113.78793096542358,113.80856394767761,113.79190587997437,113.80558586120605
True,4,1,8,47,1,fifo,True,True,3,386,16,False,1024,False,False,1,74,32,True,80,-3.005979222506406,116.03200387954712,116.04897475242615,116.03233575820923,116.04828691482544
True,3,1,8,48,1,fifo_wait,True,True,3,382,16,True,1024,False,False,1,96,32,True,81,-2.979282449880545,118.21339583396912,118.23109674453735,118.21355080604553,118.22744178771973
True,3,1,6,46,1,fifo,True,True,3,362,8,True,1024,False,False,1,103,32,True,82,-3.0480289379861323,120.67555284500122,120.69436478614807,120.67570090293884,120.6939070224762
True,3,1,6,49,1,fifo,True,False,3,365,16,False,1024,False,False,1,109,32,True,83,-3.0071883232638337,122.96803092956543,122.99133801460266,122.96820282936096,122.99030685424805
True,3,1,6,48,1,fifo,True,False,3,365,16,True,1024,False,False,1,161,32,True,84,-2.9743257385953017,125.2239158153534,125.24343299865723,125.22519087791443,125.2404580116272
True,1,1,6,48,1,fifo_wait,True,False,3,364,16,True,1024,False,False,1,127,32,True,85,-2.9422541146476098,127.67932295799255,127.69598984718323,127.67948293685913,127.69342088699341
True,1,1,5,45,1,fifo_wait,True,True,3,362,16,True,1024,False,False,1,162,32,True,86,-2.9765165931932915,129.99153685569763,130.00955605506897,129.99174284934998,130.00925493240356
True,2,1,5,47,1,fifo,True,False,3,370,16,True,1024,False,False,1,172,32,True,87,-3.00814543180676,132.2394859790802,132.26668190956116,132.23964381217957,132.26307678222656
False,1,1,8,44,1,fifo_wait,True,False,3,426,16,True,1024,False,False,1,19,32,True,88,-2.973312126340786,134.35830092430115,134.37565088272095,134.3586299419403,134.37377166748047
True,4,1,6,49,1,fifo,True,False,3,359,16,True,1024,False,False,1,121,32,True,89,-2.955294969152261,136.6460087299347,136.6603720188141,136.64617681503296,136.65941286087036
True,4,1,6,48,1,fifo,True,False,3,367,16,True,1024,False,False,1,114,32,True,90,-2.967626418841072,138.9964439868927,139.01432490348816,138.99659967422485,139.01084399223328
True,5,1,5,48,1,fifo,True,False,3,358,16,False,1024,False,False,1,100,32,True,91,-3.022496398858306,141.27449297904968,141.29211688041687,141.2746238708496,141.2917697429657
True,3,1,7,48,1,fifo,True,False,3,346,16,True,1024,False,False,1,1024,32,True,92,-3.0475573360177686,143.7401406764984,143.75669384002686,143.7402937412262,143.75633072853088
True,4,1,6,49,1,fifo,True,True,3,372,16,True,1024,False,False,1,94,32,True,93,-2.9853953588173674,146.3970456123352,146.42652082443237,146.39736485481262,146.42242574691772
False,4,1,6,49,1,fifo,True,True,3,366,16,True,1024,False,False,1,95,32,True,94,-2.9713100094196667,149.0123519897461,149.03049087524414,149.0125026702881,149.03011989593506
False,4,1,6,49,1,fifo,True,False,3,362,16,True,1024,False,False,1,93,32,True,95,-2.981073429755711,151.68251180648804,151.69931292533875,151.68266773223877,151.69899988174438
False,4,1,6,50,1,fifo,True,False,3,363,16,True,1024,False,False,1,106,32,True,96,-2.9732288234499467,154.51621198654175,154.54053688049316,154.5164020061493,154.53635382652283
False,1,1,9,49,1,fifo_wait,True,False,3,307,16,True,1024,False,False,1,47,32,True,97,-2.9703965988328385,157.611882686615,157.63587379455566,157.6120629310608,157.63561296463013
False,3,1,7,49,1,fifo,True,False,3,362,16,True,1024,False,False,1,67,32,True,98,-3.004600233222275,160.35289597511292,160.3733148574829,160.3530478477478,160.37280988693237
True,4,1,6,49,1,fifo,True,True,3,368,16,True,1024,False,False,1,86,32,True,99,-2.9853953588173674,163.11018872261047,163.13528084754944,163.11035585403442,163.13039803504944
True,4,1,6,49,1,fifo,True,True,3,366,16,True,1024,False,False,1,87,32,True,100,-2.9853953588173674,166.1129927635193,166.13063192367554,166.11314988136292,166.1303288936615
