busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_async,loader_async_threads,loader_batch_size,loader_pes_per_node,loader_progress_thread,pep_ibatch_size,pep_no_preloading,pep_no_rdma,pep_num_threads,pep_obatch_size,pep_pes_per_node,pep_progress_thread,job_id,objective,timestamp_submit,timestamp_gather,timestamp_start,timestamp_end
True,12,12,22,39,32,fifo,True,True,11,1476,2,False,832,False,True,21,210,4,False,1,-4.873518567829834,0.04986715316772461,0.05796694755554199,0.04990386962890625,0.05783891677856445
True,13,6,17,54,16,fifo_wait,True,True,5,193,16,True,349,False,False,18,229,32,False,2,-3.509795665497463,0.17774176597595215,0.1857438087463379,0.17777800559997559,0.1856248378753662
False,15,13,6,36,16,fifo,True,True,7,1770,8,True,10,False,True,14,254,32,False,3,-3.7132832408309078,0.30501580238342285,0.3131978511810303,0.3050529956817627,0.3130788803100586
True,5,1,13,23,32,fifo_wait,False,True,13,49,4,False,76,True,True,4,239,4,False,4,-4.362477563405376,0.4328179359436035,0.44076085090637207,0.43285417556762695,0.4406449794769287
True,7,13,24,29,4,fifo,True,True,17,246,2,False,75,False,False,9,36,32,False,5,-4.295968824754549,0.5764389038085938,0.5844600200653076,0.5764749050140381,0.5843439102172852
False,1,10,18,48,1,fifo,True,False,35,105,16,False,92,False,True,5,25,16,False,6,-4.332552967900931,0.7095909118652344,0.7176039218902588,0.7096278667449951,0.7174830436706543
True,16,2,11,36,8,fifo,True,True,33,924,16,True,23,True,False,15,490,32,False,7,-4.33950954679147,0.837522029876709,0.8457827568054199,0.8375587463378906,0.8456578254699707
False,7,2,4,51,2,fifo_wait,False,False,24,79,2,True,197,False,False,6,183,16,True,8,-4.4337883910162095,0.9651269912719727,0.9730288982391357,0.965162992477417,0.9729118347167969
True,8,14,30,40,4,fifo_wait,False,False,20,113,2,False,244,False,True,11,186,2,True,9,-4.675203147657737,1.1089470386505127,1.1169638633728027,1.1089837551116943,1.1168429851531982
False,11,12,15,33,8,fifo,False,True,61,2042,2,False,41,False,False,22,128,32,True,10,-4.5160600612322686,1.2369627952575684,1.245189905166626,1.2369999885559082,1.245060920715332
True,2,8,10,41,8,fifo,True,True,25,5,1,False,72,True,True,2,28,2,False,11,-5.717451332059289,1.3653850555419922,1.373250961303711,1.3654279708862305,1.3731319904327393
True,4,12,10,38,16,fifo_wait,False,True,32,160,2,True,25,False,True,4,854,8,True,12,-4.354504077415858,1.492677927017212,1.5008599758148193,1.4927430152893066,1.5007240772247314
False,6,7,16,8,32,fifo,False,True,20,1195,8,True,29,False,True,18,67,4,False,13,-4.619618778933947,1.6205508708953857,1.628809928894043,1.6205940246582031,1.6286768913269043
True,11,9,26,16,8,fifo_wait,False,True,12,971,16,False,136,True,True,8,269,16,False,14,-4.504386505338694,1.7648248672485352,1.7727940082550049,1.7648677825927734,1.7726678848266602
