Nodes_16,Input_12000,ScatteringOrder_l0,DRAMPowerPerNode,ProcessorPowerPerNode,Ranks,Nesting_DGZ,Nesting_DZG,Nesting_GDZ,Nesting_GZD,Nesting_ZDG,Nesting_ZGD,Layout_0,Dset,Gset,Method_sweep,OMP,PKG_LIMIT,DRAM_LIMIT,AvgInst,AvgIpc,AvgArithFpu,AvgFreq,AvgTemp,ProcessorPower,DRAMPower,ExecTime,Input_2000,ScatteringOrder_l9,Nodes_64
1.0,1.0,1.0,59.8286125,150.93703125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,16,1.0,6,85,0,1.33883844885e+12,3.4241,364662158.0,2.7787,38.7606,2414.9925,957.2578,163.3217,0.0,0.0,0.0
1.0,1.0,1.0,59.63690625,152.53595,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,16,1.0,6,90,0,1.349352967e+12,3.4566,366965475.062,2.7984,39.217,2440.5752,954.1905,162.9193,0.0,0.0,0.0
1.0,1.0,1.0,59.54946875,152.7528375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,16,1.0,6,95,0,1.35007069962e+12,3.4552,366682842.188,2.8,39.3033,2444.0454,952.7915,163.12,0.0,0.0,0.0
1.0,1.0,1.0,59.74035,152.77614375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,16,1.0,6,100,0,1.34303587965e+12,3.4516,364863386.438,2.8002,38.7131,2444.4183,955.8456,162.5173,0.0,0.0,0.0
1.0,1.0,1.0,55.95730625,92.59248125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,6,50,0,2.10344800552e+12,2.2741,600712864.688,1.5785,30.2451,1481.4797,895.3169,386.6182,0.0,0.0,0.0
1.0,1.0,1.0,56.78880625,100.48453125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,6,55,0,2.11203060578e+12,2.4343,602559838.688,1.7697,31.1586,1607.7525,908.6209,362.382,0.0,0.0,0.0
1.0,1.0,1.0,57.6409,109.42951875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,6,60,0,2.17099992417e+12,2.6238,623728107.0,2.0175,32.6378,1750.8723,922.2544,345.5855,0.0,0.0,0.0
1.0,1.0,1.0,57.04175625,119.27451875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,6,65,0,2.39854423326e+12,2.8937,687582715.812,2.2865,34.1573,1908.3923,912.6681,346.2526,0.0,0.0,0.0
1.0,1.0,1.0,59.2859625,129.7671375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,6,70,0,2.33418483975e+12,3.0425,672919867.688,2.4933,35.1477,2076.2742,948.5754,320.3474,0.0,0.0,0.0
1.0,1.0,1.0,59.79208125,139.10254375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,6,75,0,2.33750076729e+12,3.1285,676637914.438,2.628,36.7092,2225.6407,956.6733,312.0686,0.0,0.0,0.0
1.0,1.0,1.0,60.0940125,146.35679375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,6,80,0,2.3393436546e+12,3.172,681822691.812,2.7215,37.5878,2341.7087,961.5042,308.0422,0.0,0.0,0.0
1.0,1.0,1.0,59.89855625,151.0446375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,6,85,0,2.36945016693e+12,3.2088,690388354.312,2.7793,38.7573,2416.7142,958.3769,308.4506,0.0,0.0,0.0
1.0,1.0,1.0,59.79606875,152.7699125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,6,90,0,2.37222563028e+12,3.2306,693370626.0,2.7988,39.3743,2444.3186,956.7371,306.6241,0.0,0.0,0.0
1.0,1.0,1.0,59.680175,152.88294375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,6,95,0,2.38198077537e+12,3.2342,693187367.938,2.8,39.3775,2446.1271,954.8828,307.6258,0.0,0.0,0.0
1.0,1.0,1.0,59.8917875,152.9989125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,6,100,0,2.36697607433e+12,3.235,689892458.0,2.8001,38.9761,2447.9826,958.2686,305.6173,0.0,0.0,0.0
1.0,1.0,1.0,46.900625,89.146975,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,6,50,0,3.7279197682e+11,2.3901,231412030.125,1.507,29.5178,1426.3516,750.41,65.0514,0.0,0.0,0.0
1.0,1.0,1.0,57.39628125,94.99436875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,6,55,0,2.73881593083e+11,2.7952,126898040.125,1.4869,30.4307,1519.9099,918.3405,40.9457,0.0,0.0,0.0
1.0,1.0,1.0,58.66575,102.07936875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,6,60,0,2.727693429e+11,2.9726,124776165.312,1.6388,31.4662,1633.2699,938.652,38.2407,0.0,0.0,0.0
1.0,1.0,1.0,59.22086875,109.51039375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,6,65,0,2.84949490896e+11,3.2168,129700149.5,1.8534,32.8652,1752.1663,947.5339,37.0743,0.0,0.0,0.0
1.0,1.0,1.0,61.74913125,120.27116875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,6,70,0,2.89510782943e+11,3.5377,135015003.25,2.1495,33.7511,1924.3387,987.9861,34.1078,0.0,0.0,0.0
1.0,1.0,1.0,64.94700625,130.98495625,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,6,75,0,2.85015052165e+11,3.8299,129633116.438,2.3653,35.2771,2095.7593,1039.1521,31.0855,0.0,0.0,0.0
1.0,1.0,1.0,66.15120625,140.3000375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,6,80,0,2.85258402788e+11,3.9869,128597991.062,2.518,36.2083,2244.8006,1058.4193,29.8733,0.0,0.0,0.0
1.0,1.0,1.0,66.6068125,148.7532125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,6,85,0,2.86191364035e+11,4.0841,129104158.25,2.6438,37.6762,2380.0514,1065.709,29.2708,0.0,0.0,0.0
1.0,1.0,1.0,67.32859375,155.64139375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,6,90,0,2.8669474591e+11,4.2032,128744009.562,2.7336,38.5863,2490.2623,1077.2575,28.464,0.0,0.0,0.0
1.0,1.0,1.0,67.725525,159.5732125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,6,95,0,2.84399442578e+11,4.2311,127581639.312,2.7773,39.2359,2553.1714,1083.6084,28.0641,0.0,0.0,0.0
1.0,1.0,1.0,67.99398125,161.0612125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,6,100,0,2.83631166573e+11,4.2482,127541049.062,2.7919,38.8478,2576.9794,1087.9037,27.8633,0.0,0.0,0.0
1.0,1.0,1.0,53.75978125,90.58601875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,6,50,0,4.45546514495e+11,2.2814,214029192.938,1.5229,29.8639,1449.3763,860.1565,81.6398,0.0,0.0,0.0
1.0,1.0,1.0,59.5302375,98.01965,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,6,55,0,3.83618732205e+11,2.4749,154937025.75,1.6231,30.727,1568.3144,952.4838,64.7981,0.0,0.0,0.0
1.0,1.0,1.0,59.97078125,105.49361875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,6,60,0,3.9509193715e+11,2.6389,161090723.125,1.8268,31.9399,1687.8979,959.5325,62.3746,0.0,0.0,0.0
1.0,1.0,1.0,60.5697125,113.41910625,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,6,65,0,4.09624977653e+11,2.825,165771815.75,2.0283,33.0648,1814.7057,969.1154,60.5141,0.0,0.0,0.0
1.0,1.0,1.0,62.8406125,123.776825,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,6,70,0,4.15673532813e+11,3.0683,166126912.75,2.2853,34.0565,1980.4292,1005.4498,56.555,0.0,0.0,0.0
1.0,1.0,1.0,64.3232,133.554075,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,6,75,0,4.18918008162e+11,3.2423,165779162.438,2.484,35.7692,2136.8652,1029.1712,53.9275,0.0,0.0,0.0
1.0,1.0,1.0,65.25789375,142.69706875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,6,80,0,4.16211138587e+11,3.3236,164279290.688,2.6214,36.7469,2283.1531,1044.1263,52.1159,0.0,0.0,0.0
1.0,1.0,1.0,65.7500625,150.0760875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,6,85,0,4.13175071821e+11,3.3626,164817885.125,2.7175,37.8834,2401.2174,1052.001,51.3121,0.0,0.0,0.0
1.0,1.0,1.0,65.74670625,154.63655,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,6,90,0,4.1500394478e+11,3.4009,165939244.312,2.7769,39.0026,2474.1848,1051.9473,51.1092,0.0,0.0,0.0
1.0,1.0,1.0,65.73896875,156.232425,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,6,95,0,4.16232823216e+11,3.4141,165847916.438,2.7924,39.1325,2499.7188,1051.8235,50.9079,0.0,0.0,0.0
1.0,1.0,1.0,65.91028125,156.8206125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,6,100,0,4.15348699183e+11,3.4197,166363067.25,2.8,38.7625,2509.1298,1054.5645,50.7062,0.0,0.0,0.0
1.0,1.0,1.0,57.8655375,91.5447875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,6,50,0,5.88641857945e+11,2.1873,210545317.5,1.5499,30.335,1464.7166,925.8486,112.4542,0.0,0.0,0.0
1.0,1.0,1.0,59.1711375,99.1398625,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,6,55,0,5.7971504135e+11,2.3274,201036676.562,1.7194,30.9382,1586.2378,946.7382,104.2021,0.0,0.0,0.0
1.0,1.0,1.0,59.87529375,107.0567625,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,6,60,0,5.92539476092e+11,2.4782,204617378.625,1.9288,32.2104,1712.9082,958.0047,99.828,0.0,0.0,0.0
1.0,1.0,1.0,59.93019375,115.58763125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,6,65,0,6.34003827756e+11,2.687,217753078.5,2.1635,33.2503,1849.4021,958.8831,98.5366,0.0,0.0,0.0
1.0,1.0,1.0,62.0868875,126.44639375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,6,70,0,6.34822881777e+11,2.8804,220013756.312,2.4044,34.4616,2023.1423,993.3902,92.017,0.0,0.0,0.0
1.0,1.0,1.0,64.01164375,136.5071,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,6,75,0,6.22684657628e+11,3.001,212700595.812,2.5751,36.0353,2184.1136,1024.1863,86.5934,0.0,0.0,0.0
1.0,1.0,1.0,64.58575625,144.8211375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,6,80,0,6.24434865326e+11,3.076,211572576.688,2.6938,37.2685,2317.1382,1033.3721,84.7844,0.0,0.0,0.0
1.0,1.0,1.0,64.87985,150.64583125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,6,85,0,6.21924628542e+11,3.099,210351286.438,2.7663,38.1946,2410.3333,1038.0776,83.7799,0.0,0.0,0.0
1.0,1.0,1.0,64.799475,152.90953125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,6,90,0,6.25754991683e+11,3.1255,211724609.812,2.7928,38.9736,2446.5525,1036.7916,83.5902,0.0,0.0,0.0
1.0,1.0,1.0,64.84001875,153.6105625,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,6,95,0,6.23094292515e+11,3.1207,211138955.25,2.7995,39.1108,2457.769,1037.4403,83.3737,0.0,0.0,0.0
1.0,1.0,1.0,64.92919375,153.73214375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,6,100,0,6.22558113411e+11,3.1251,210764231.438,2.8005,38.6259,2459.7143,1038.8671,83.3733,0.0,0.0,0.0
1.0,1.0,1.0,57.68678125,92.16445,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,6,50,0,1.03246242755e+12,2.1233,301305849.438,1.5118,30.2478,1474.6312,922.9885,203.0658,0.0,0.0,0.0
1.0,1.0,1.0,60.1132125,99.93243125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,6,55,0,9.70605932788e+11,2.2411,273970245.562,1.6751,31.1475,1598.9189,961.8114,180.9086,0.0,0.0,0.0
1.0,1.0,1.0,60.715225,107.524925,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,6,60,0,9.77229349151e+11,2.353,276548463.25,1.8569,32.3429,1720.3988,971.4436,173.4977,0.0,0.0,0.0
1.0,1.0,1.0,60.80265,116.03988125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,6,65,0,1.04663505521e+12,2.5607,295975899.125,2.0992,33.2929,1856.6381,972.8424,170.6097,0.0,0.0,0.0
1.0,1.0,1.0,63.0468625,126.65481875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,6,70,0,1.04584650548e+12,2.7391,297583501.312,2.3345,34.4018,2026.4771,1008.7498,159.4167,0.0,0.0,0.0
1.0,1.0,1.0,64.50510625,136.84999375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,6,75,0,1.05126958755e+12,2.8857,297817817.438,2.5306,36.1621,2189.5999,1032.0817,152.1688,0.0,0.0,0.0
1.0,1.0,1.0,64.90396875,145.94295625,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,6,80,0,1.05027559673e+12,2.9377,298712831.375,2.6558,37.5877,2335.0873,1038.4635,149.339,0.0,0.0,0.0
1.0,1.0,1.0,65.2503375,152.8787,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,6,85,0,1.04910097597e+12,2.9742,298902865.188,2.7394,38.5853,2446.0592,1044.0054,147.3292,0.0,0.0,0.0
1.0,1.0,1.0,65.05365,156.62615625,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,6,90,0,1.0580914158e+12,3.0036,300598696.812,2.784,39.5644,2506.0185,1040.8584,147.1385,0.0,0.0,0.0
1.0,1.0,1.0,65.02375625,157.92191875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,6,95,0,1.06337581878e+12,3.0147,302123073.438,2.7987,39.6138,2526.7507,1040.3801,147.3209,0.0,0.0,0.0
1.0,1.0,1.0,65.07975625,158.131225,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,6,100,0,1.06072380735e+12,3.0155,301110559.625,2.8003,39.4125,2530.0996,1041.2761,146.9185,0.0,0.0,0.0
1.0,1.0,1.0,56.0026,93.036075,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,6,50,0,1.46556425827e+12,2.1466,374315520.0,1.6423,30.4826,1488.5772,896.0416,285.1599,0.0,0.0,0.0
1.0,1.0,1.0,56.83888125,101.4828125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,6,55,0,1.4851151135e+12,2.3102,382600136.312,1.8621,31.5874,1623.725,909.4221,268.4623,0.0,0.0,0.0
1.0,1.0,1.0,57.36115,110.32828125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,6,60,0,1.54489370503e+12,2.4789,402013733.438,2.1026,32.8865,1765.2525,917.7784,260.2004,0.0,0.0,0.0
1.0,1.0,1.0,57.4889125,119.45331875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,6,65,0,1.6468808877e+12,2.6855,431684070.438,2.3341,34.0044,1911.2531,919.8226,256.1233,0.0,0.0,0.0
1.0,1.0,1.0,59.00976875,129.5234625,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,6,70,0,1.63054723144e+12,2.8058,428495089.312,2.5204,35.1441,2072.3754,944.1563,242.765,0.0,0.0,0.0
1.0,1.0,1.0,59.52870625,138.71873125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,6,75,0,1.63370032398e+12,2.8812,433135947.562,2.6629,36.6629,2219.4997,952.4593,236.8878,0.0,0.0,0.0
1.0,1.0,1.0,59.7700125,145.2705375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,6,80,0,1.63209963897e+12,2.9129,434023965.938,2.7412,37.906,2324.3286,956.3202,234.0652,0.0,0.0,0.0
1.0,1.0,1.0,59.67933125,148.9491375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,6,85,0,1.64791656791e+12,2.9357,439594839.25,2.7904,38.3505,2383.1862,954.8693,234.4576,0.0,0.0,0.0
1.0,1.0,1.0,59.47228125,149.8113,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,6,90,0,1.66004889512e+12,2.9627,439302203.75,2.7991,39.0166,2396.9808,951.5565,234.0559,0.0,0.0,0.0
1.0,1.0,1.0,59.4233125,149.81356875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,6,95,0,1.66034747139e+12,2.9581,440286948.812,2.8,38.8181,2397.0171,950.773,234.4542,0.0,0.0,0.0
1.0,1.0,1.0,59.556,149.82306875,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,6,100,0,1.65361615972e+12,2.9584,437849247.375,2.8002,38.4174,2397.1691,952.896,233.4513,0.0,0.0,0.0
1.0,1.0,1.0,56.86161875,94.07949375,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,6,50,0,2.5920489947e+12,2.034,706234303.25,1.6722,30.6372,1505.2719,909.7859,532.212,0.0,0.0,0.0
1.0,1.0,1.0,57.791175,102.78213125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,6,55,0,2.62572816501e+12,2.1905,727163403.562,1.8946,31.638,1644.5141,924.6588,500.662,0.0,0.0,0.0
1.0,1.0,1.0,58.05578125,111.69603125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,6,60,0,2.74977124923e+12,2.3476,769204463.062,2.1324,32.9327,1787.1365,928.8925,489.4653,0.0,0.0,0.0
1.0,1.0,1.0,57.867925,120.56810625,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,6,65,0,2.9558297544e+12,2.5435,820448123.938,2.3575,33.9857,1929.0897,925.8868,485.3635,0.0,0.0,0.0
1.0,1.0,1.0,59.1421625,130.07008125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,6,70,0,2.91982737138e+12,2.6346,819293697.625,2.5263,35.4426,2081.1213,946.2746,463.0478,0.0,0.0,0.0
1.0,1.0,1.0,59.61683125,139.0859125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,6,75,0,2.92303441237e+12,2.6978,829753251.812,2.6615,36.7328,2225.3746,953.8693,452.5677,0.0,0.0,0.0
1.0,1.0,1.0,59.55786875,145.3885125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,6,80,0,2.95143442824e+12,2.7351,837950927.438,2.7411,38.0656,2326.2162,952.9259,450.7327,0.0,0.0,0.0
1.0,1.0,1.0,59.60968125,149.363975,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,6,85,0,2.96434902663e+12,2.7497,845507104.062,2.7911,38.5254,2389.8236,953.7549,450.3231,0.0,0.0,0.0
1.0,1.0,1.0,59.3817625,150.1745125,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,6,90,0,2.98253608181e+12,2.7689,848809066.438,2.7996,39.0252,2402.7922,950.1082,449.9147,0.0,0.0,0.0
1.0,1.0,1.0,59.30698125,150.06915,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,6,95,0,2.9871944445e+12,2.7673,849962224.625,2.8,38.7198,2401.1064,948.9117,450.9097,0.0,0.0,0.0
1.0,1.0,1.0,59.59755625,150.30750625,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,6,100,0,2.95606666746e+12,2.7641,840318711.125,2.8001,38.5648,2404.9201,953.5609,446.8982,0.0,0.0,0.0
1.0,1.0,1.0,41.76140625,94.43805625,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,1,1.0,2,50,0,8.82251190336e+11,3.5355,459306698.875,2.2658,33.1301,1511.0089,668.1825,104.2078,0.0,0.0,0.0
1.0,1.0,1.0,43.33201875,104.6122,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,1,1.0,2,55,0,8.73127422774e+11,3.9202,457125588.625,2.5057,34.5789,1673.7952,693.3123,93.1401,0.0,0.0,0.0
1.0,1.0,1.0,44.6922,113.5331625,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,1,1.0,2,60,0,8.59616421719e+11,4.2335,441474980.062,2.6643,36.187,1816.5306,715.0752,84.7209,0.0,0.0,0.0
1.0,1.0,1.0,45.3112125,119.81456875,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,1,1.0,2,65,0,8.54866361684e+11,4.3922,437696143.438,2.7531,37.3639,1917.0331,724.9794,81.3262,0.0,0.0,0.0
1.0,1.0,1.0,45.945275,123.15891875,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,1,1.0,2,70,0,8.44113507715e+11,4.5117,424839946.188,2.792,38.2113,1970.5427,735.1244,78.3076,0.0,0.0,0.0
1.0,1.0,1.0,45.98176875,123.65636875,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,1,1.0,2,75,0,8.43245337352e+11,4.5093,427037336.875,2.8004,38.2955,1978.5019,735.7083,77.9073,0.0,0.0,0.0
1.0,1.0,1.0,45.604475,124.01873125,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,1,1.0,2,80,0,8.503321024e+11,4.4684,435529994.188,2.8012,38.7246,1984.2997,729.6716,79.5199,0.0,0.0,0.0
1.0,1.0,1.0,45.97390625,123.9356875,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,1,1.0,2,85,0,8.4355172893e+11,4.5212,426677585.312,2.8017,38.8459,1982.971,735.5825,77.9065,0.0,0.0,0.0
1.0,1.0,1.0,45.71451875,123.64458125,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,1,1.0,2,90,0,8.47273570722e+11,4.4963,430972259.062,2.8013,39.1248,1978.3133,731.4323,78.7075,0.0,0.0,0.0
1.0,1.0,1.0,45.66915,123.7298625,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,1,1.0,2,95,0,8.49065474674e+11,4.4814,433464733.562,2.8014,38.7832,1979.6778,730.7064,79.1219,0.0,0.0,0.0
1.0,1.0,1.0,45.906875,123.71105625,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,1,1.0,2,100,0,8.46080706243e+11,4.51,429734049.875,2.8013,38.5227,1979.3769,734.51,78.506,0.0,0.0,0.0
1.0,1.0,1.0,41.8403625,94.2320375,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,2,1.0,2,50,0,8.88243361163e+11,3.5732,446229150.875,2.2595,32.7451,1507.7126,669.4458,103.8023,0.0,0.0,0.0
1.0,1.0,1.0,43.12439375,104.4366875,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,2,1.0,2,55,0,8.87268103239e+11,3.9191,455505655.875,2.5033,34.2168,1670.987,689.9903,94.5363,0.0,0.0,0.0
1.0,1.0,1.0,44.938775,113.516025,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,2,1.0,2,60,0,8.58246535555e+11,4.2881,427048922.5,2.6601,35.8743,1816.2564,719.0204,83.72,0.0,0.0,0.0
1.0,1.0,1.0,45.4595625,119.73864375,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,2,1.0,2,65,0,8.56862836684e+11,4.4336,427726933.125,2.7574,37.1395,1915.8183,727.353,80.7111,0.0,0.0,0.0
1.0,1.0,1.0,45.82493125,122.9457375,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,2,1.0,2,70,0,8.50949188171e+11,4.51,422353750.375,2.7924,37.9692,1967.1318,733.1989,78.908,0.0,0.0,0.0
1.0,1.0,1.0,46.12603125,123.83005,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,2,1.0,2,75,0,8.45493789607e+11,4.5556,417044758.25,2.8003,38.2256,1981.2808,738.0165,77.5312,0.0,0.0,0.0
1.0,1.0,1.0,45.995025,123.74646875,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,2,1.0,2,80,0,8.47899645762e+11,4.5451,419202076.312,2.8018,38.6347,1979.9435,735.9204,77.9071,0.0,0.0,0.0
1.0,1.0,1.0,45.90935,123.69538125,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,2,1.0,2,85,0,8.49216886989e+11,4.5289,421712267.25,2.8014,38.6608,1979.1261,734.5496,78.3073,0.0,0.0,0.0
1.0,1.0,1.0,45.4247625,123.70305625,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,2,1.0,2,90,0,8.59133718118e+11,4.4795,432030554.188,2.8017,38.9934,1979.2489,726.7962,80.1099,0.0,0.0,0.0
1.0,1.0,1.0,45.7607,123.7691625,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,2,1.0,2,95,0,8.51960950122e+11,4.5205,424454382.562,2.802,39.0142,1980.3066,732.1712,78.708,0.0,0.0,0.0
1.0,1.0,1.0,45.77615,123.920175,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,2,1.0,2,100,0,8.52802278953e+11,4.5134,426300772.688,2.8012,38.6877,1982.7228,732.4184,78.9081,0.0,0.0,0.0
1.0,1.0,1.0,41.76059375,93.8636875,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,4,1.0,2,50,0,8.97638804777e+11,3.6047,430174372.188,2.2507,32.8847,1501.819,668.1695,104.0077,0.0,0.0,0.0
1.0,1.0,1.0,43.08888125,104.2439125,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,4,1.0,2,55,0,8.93792588657e+11,3.9562,439493944.438,2.4907,34.3543,1667.9026,689.4221,94.3504,0.0,0.0,0.0
1.0,1.0,1.0,44.70710625,113.38383125,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,4,1.0,2,60,0,8.70589565596e+11,4.3031,423480065.875,2.663,35.9518,1814.1413,715.3137,84.3227,0.0,0.0,0.0
1.0,1.0,1.0,45.59785625,119.86489375,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,4,1.0,2,65,0,8.58395798585e+11,4.487,414041985.438,2.7537,37.2321,1917.8383,729.5657,79.9261,0.0,0.0,0.0
1.0,1.0,1.0,46.0572125,122.93788125,64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8,4,1.0,2,70,0,8.5191569987e+11,4.5792,409531638.0,2.7925,37.7664,1967.0061,736.9154,77.7057,0.0,0.0,0.0
