busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_batch_size,loader_pes_per_node,loader_progress_thread,loader_async,loader_async_threads,pep_progress_thread,pep_num_threads,pep_ibatch_size,pep_obatch_size,pep_pes_per_node,pep_no_preloading,pep_no_rdma,scale,enable_pep,more_params,objective,elapsed_sec
False,3,10,22,59,16,fifo_wait,True,1416,8,False,False,2,True,15,283,48,32,False,False,8,True,True,3.9763772484696074,56.618647813797
True,10,3,5,35,32,fifo_wait,False,83,4,False,False,1,False,9,911,505,32,False,True,8,True,True,4.507969585261551,147.52559971809387
False,14,14,9,18,8,fifo,False,1846,2,True,False,3,True,7,278,11,8,False,False,8,True,True,4.562522914273402,244.9109528064728
True,3,16,24,39,2,fifo,True,568,4,True,False,34,False,26,8,618,2,True,True,8,True,True,4.964614724484575,388.3357033729553
True,13,1,16,28,16,fifo_wait,True,454,1,False,False,2,False,12,110,20,4,False,True,8,True,True,5.2612100543512454,581.2458350658417
True,9,2,21,19,4,fifo,True,381,1,False,False,1,False,7,40,118,4,False,False,8,True,True,5.210689065480052,764.549421787262
False,2,10,26,45,32,fifo_wait,False,104,2,True,True,47,True,25,138,33,32,False,False,8,True,True,4.948960635744412,905.7571585178376
False,7,7,2,52,4,fifo,True,28,1,True,False,38,True,15,33,11,2,True,False,8,True,True,5.596438671559956,1175.3861765861511
True,10,8,15,43,8,fifo,False,6,16,True,False,40,False,26,447,25,4,False,False,8,True,True,5.2911113555130065,1374.1294066905975
False,9,8,31,11,1,fifo,False,3,16,False,True,15,True,25,14,8,2,True,True,8,True,True,5.557453153125199,1633.4787678718567
True,11,12,18,22,32,fifo,True,1902,8,True,False,35,False,5,39,936,32,False,False,8,True,True,4.140247807186374,1701.1861145496368
False,4,14,9,45,16,fifo,False,1793,2,False,False,40,False,24,962,437,32,True,True,8,True,True,4.780091398464411,1825.170204401016
False,15,13,12,2,1,fifo,True,1609,2,False,False,3,False,9,971,176,32,False,False,8,True,True,4.79740509483447,1950.9847769737244
False,11,15,2,54,2,fifo,True,894,2,True,False,7,False,18,327,825,8,False,False,8,True,True,4.676082404592074,2063.2237708568573
True,4,13,5,17,4,fifo,True,1709,4,False,False,8,True,25,393,1011,32,False,True,8,True,True,4.51531092485523,2159.228026866913
True,5,15,23,61,32,fifo,True,479,8,False,True,6,False,3,130,815,32,True,True,8,True,True,4.710084887634876,2275.570241212845
False,13,13,28,43,4,fifo_wait,True,2045,16,False,False,21,False,15,723,927,4,True,False,8,True,True,4.63289417918536,2383.1959273815155
True,10,15,20,54,4,fifo,True,1798,4,True,False,3,False,9,946,322,32,False,False,8,True,True,4.412308936456137,2470.6261904239655
True,9,15,7,48,32,fifo,True,1775,1,False,True,29,False,5,768,426,32,False,True,8,True,True,5.047486213220578,2631.29354763031
False,2,10,31,29,2,fifo_wait,True,1759,2,False,False,17,False,26,605,668,32,True,True,8,True,True,4.943655038470597,2776.817673921585
True,9,15,27,57,1,fifo_wait,True,1894,8,True,True,12,False,27,145,410,32,False,True,8,True,True,4.376581768415963,2861.26712846756
True,15,15,19,53,8,fifo,True,1735,16,False,False,60,True,1,838,491,32,False,True,8,True,True,3.780343425208033,2909.87962269783
True,4,14,23,38,2,fifo,False,1677,1,False,True,61,False,27,906,1009,4,True,True,8,True,True,5.227319878829902,3101.139708995819
True,12,9,3,50,16,fifo_wait,True,1979,16,False,False,59,True,21,846,109,32,False,True,8,True,True,4.114097784774213,3167.049649000168
False,9,12,27,19,16,fifo_wait,True,1835,16,True,False,60,False,30,243,839,16,False,False,8,True,True,4.367439008050518,3250.828511953354
True,9,16,18,44,32,fifo_wait,True,290,16,True,False,43,True,27,311,137,32,False,True,8,True,True,4.46951191369266,3342.8179244995117
True,6,10,24,42,1,fifo_wait,True,1947,16,True,True,5,False,2,983,665,32,True,False,8,True,True,4.367812437277267,3426.4814763069153
True,7,14,20,30,8,fifo_wait,False,1507,8,False,False,60,True,17,114,814,32,False,True,8,True,True,4.25388921312441,3502.1327290534973
False,5,11,28,30,32,fifo_wait,False,535,16,False,False,55,True,17,506,123,32,False,True,8,True,True,4.40792632715004,3589.4822647571564
False,5,11,26,2,1,fifo,False,1427,8,False,False,60,False,2,808,696,32,False,False,8,True,True,4.384407860264666,3674.8584656715393
False,14,15,16,59,8,fifo,False,647,16,False,False,62,True,4,283,837,32,False,True,8,True,True,3.7724490414180414,3723.5740592479706
False,3,13,17,6,8,fifo_wait,False,1218,16,False,False,55,False,9,672,663,32,False,True,8,True,True,4.645011645355621,3833.917791366577
True,9,16,25,48,4,fifo_wait,True,1974,16,True,True,52,True,13,1023,819,32,True,False,8,True,True,4.6311832922554,3941.49772977829
True,15,7,31,59,8,fifo,False,1229,16,True,False,11,True,25,514,968,16,False,False,8,True,True,4.275224181467579,4018.3148267269135
False,9,9,26,54,1,fifo_wait,True,1195,16,True,False,60,False,23,218,557,32,False,False,8,True,True,4.127646696993497,4085.267032623291
True,8,15,32,57,16,fifo_wait,False,958,8,True,False,3,True,23,951,474,32,False,True,8,True,True,4.322469388954004,4165.389763593674
False,6,5,25,45,2,fifo,False,1251,4,False,False,56,False,4,526,658,32,False,True,8,True,True,4.39070478570238,4250.809253454208
False,7,4,28,21,2,fifo,True,2044,16,True,False,59,True,5,466,910,32,True,False,8,True,True,4.55621704524042,4350.94153380394
True,5,9,27,63,4,fifo,True,800,16,False,False,15,True,22,578,790,32,False,False,8,True,True,4.043970439140394,4413.505957365036
True,12,9,3,61,2,fifo,False,1913,4,False,False,63,False,8,1015,902,32,False,False,8,True,True,4.354984925840871,4496.754346132278
False,14,1,18,58,2,fifo,False,1416,8,False,False,54,True,8,223,429,16,False,False,8,True,True,4.048700353559906,4559.447825908661
False,16,7,24,61,16,fifo_wait,False,388,2,False,False,37,True,12,609,218,32,False,False,8,True,True,4.69453715458613,4674.405429840088
True,8,13,30,45,32,fifo,True,845,16,False,False,45,True,4,194,879,32,False,False,8,True,True,3.885130918230792,4728.385590791702
