busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_async,loader_async_threads,loader_batch_size,loader_pes_per_node,loader_progress_thread,pep_ibatch_size,pep_no_preloading,pep_no_rdma,pep_num_threads,pep_obatch_size,pep_pes_per_node,pep_progress_thread,job_id,objective,timestamp_submit,timestamp_gather,timestamp_start,timestamp_end
True,8,3,8,54,16,fifo,True,True,43,582,8,True,33,True,False,9,21,2,True,1,-4.448934939558744,0.05042219161987305,0.05836606025695801,0.05045890808105469,0.05824112892150879
False,10,8,6,42,8,fifo_wait,False,False,11,269,16,True,991,False,False,5,182,16,True,2,-2.9487099009523208,0.17729997634887695,0.18522977828979492,0.1773369312286377,0.18510794639587402
True,15,16,6,44,8,fifo,True,True,2,193,16,True,912,True,False,11,194,32,True,3,-4.465418003442953,0.3043789863586426,0.3125782012939453,0.3044149875640869,0.312453031539917
True,14,2,19,46,8,fifo_wait,False,True,52,156,2,False,399,True,True,1,832,32,True,4,-4.655974618913346,0.44815492630004883,0.4560551643371582,0.44819116592407227,0.45594096183776855
True,3,14,1,59,8,fifo,True,True,2,179,4,False,70,True,True,9,206,2,True,5,-4.69442056165604,0.5749309062957764,0.5830049514770508,0.5749671459197998,0.5828869342803955
True,4,12,26,14,2,fifo_wait,True,True,10,841,16,False,140,False,True,18,174,2,True,6,-4.798574866373398,0.7098588943481445,0.7179758548736572,0.7098960876464844,0.7178561687469482
False,7,9,26,61,32,fifo_wait,False,True,20,7,16,True,38,True,False,18,119,1,True,7,-5.058609610556963,0.8374719619750977,0.8456439971923828,0.8375089168548584,0.8455150127410889
True,1,1,30,18,4,fifo_wait,True,False,57,320,4,True,389,True,True,6,35,8,False,8,-4.9832297591059005,0.9805698394775391,0.9885849952697754,0.9806070327758789,0.988469123840332
False,11,16,30,44,2,fifo_wait,False,True,2,85,2,True,75,True,False,26,113,2,False,9,-5.212462382781415,1.1078460216522217,1.1160180568695068,1.107882022857666,1.1158950328826904
False,15,16,11,57,16,fifo_wait,False,False,6,26,2,True,453,False,False,27,29,8,False,10,-5.162078797031269,1.236767053604126,1.2447800636291504,1.2368040084838867,1.244642972946167
True,2,8,10,41,8,fifo,True,True,25,5,1,False,72,True,True,2,28,2,False,11,-5.717451332059289,1.3648579120635986,1.3728480339050293,1.364900827407837,1.3727271556854248
True,4,12,10,38,16,fifo_wait,False,True,32,160,2,True,25,False,True,4,854,8,True,12,-4.354504077415858,1.492419958114624,1.5005362033843994,1.4924638271331787,1.5004098415374756
False,6,7,16,8,32,fifo,False,True,20,1195,8,True,29,False,True,18,67,4,False,13,-4.619618778933947,1.635429859161377,1.6433320045471191,1.6354730129241943,1.643204927444458
True,11,9,26,16,8,fifo_wait,False,True,12,971,16,False,136,True,True,8,269,16,False,14,-4.504386505338694,1.7626299858093262,1.7707679271697998,1.762671947479248,1.770637035369873
True,4,14,18,5,2,fifo_wait,False,False,1,270,8,True,584,False,True,5,115,16,True,15,-4.293371039601138,1.89015793800354,1.8982841968536377,1.8901991844177246,1.89815092086792
True,15,3,18,0,16,fifo,False,True,3,1472,2,False,130,True,True,30,783,4,False,16,-5.357818997247425,2.018186092376709,2.026181936264038,2.0182301998138428,2.026052951812744
False,14,16,7,20,4,fifo_wait,True,False,2,3,2,False,18,True,False,17,23,4,False,17,-5.487371686143835,2.1630799770355225,2.171221971511841,2.16312313079834,2.1710870265960693
True,11,4,6,34,16,fifo,False,False,2,1254,2,False,146,True,True,4,17,4,True,18,-4.7078405394994025,2.290242910385132,2.2984089851379395,2.29028582572937,2.2982699871063232
False,16,2,25,54,16,fifo_wait,True,False,6,595,1,True,10,False,True,28,336,1,True,19,-5.386385040905343,2.4179558753967285,2.4258031845092773,2.417999029159546,2.425673007965088
False,12,16,6,56,8,fifo,True,True,21,285,1,False,43,True,True,25,120,4,True,20,-5.213193673018409,2.5445830821990967,2.552877902984619,2.544625997543335,2.552738904953003
False,1,7,24,46,1,fifo,True,True,13,2029,8,False,483,False,False,24,100,16,False,21,-4.200858701655399,2.6721348762512207,2.680100917816162,2.672178030014038,2.6799709796905518
False,6,11,9,2,1,fifo,False,True,7,2,4,False,456,False,True,4,1011,2,True,22,-5.631154543968614,2.817282199859619,2.825277090072632,2.817324161529541,2.8251490592956543
True,12,8,16,33,32,fifo,True,False,15,22,4,False,12,True,False,7,206,32,True,23,-4.972926159003053,2.946131944656372,2.954133987426758,2.946176052093506,2.9540040493011475
True,4,15,6,12,32,fifo,True,False,48,1357,1,True,846,False,False,28,177,32,True,24,-5.109699778171947,3.073472023010254,3.0815770626068115,3.0735151767730713,3.0814380645751953
True,5,9,19,12,32,fifo,True,False,13,251,2,False,9,True,False,17,97,1,False,25,-5.383555234949205,3.201392889022827,3.209336996078491,3.2014360427856445,3.20920991897583
True,10,7,24,61,1,fifo,True,True,26,1255,8,False,199,True,False,8,49,4,True,26,-4.966212736662575,3.3446080684661865,3.352839946746826,3.344649076461792,3.3527021408081055
False,10,8,24,28,2,fifo_wait,False,False,8,2,1,True,19,True,False,3,514,16,False,27,-5.702001188149732,3.472503185272217,3.480343818664551,3.472543954849243,3.4802169799804688
True,12,7,15,63,32,fifo,True,False,17,8,16,True,159,False,True,17,156,1,False,28,-5.573807175148839,3.6006040573120117,3.608625888824463,3.6006460189819336,3.6085078716278076
True,15,15,32,17,8,fifo,False,False,2,1442,1,True,391,True,True,15,16,1,True,29,-5.172031070957369,3.72929310798645,3.7374930381774902,3.7293360233306885,3.737360954284668
True,8,7,32,41,8,fifo_wait,False,True,1,2,1,True,67,False,True,17,580,4,False,30,-5.443012501953576,3.8575758934020996,3.865628957748413,3.857619047164917,3.8654909133911133
False,11,1,9,21,1,fifo_wait,False,False,2,3,4,False,314,False,False,9,323,2,False,31,-5.525023258884481,4.00139307975769,4.00937294960022,4.001435995101929,4.009244918823242
True,8,11,30,37,32,fifo_wait,False,True,2,17,8,False,292,True,False,19,75,8,True,32,-5.089718377146513,4.12925386428833,4.137510061264038,4.1292970180511475,4.137378215789795
False,2,8,15,6,2,fifo,False,False,21,9,2,True,73,False,False,24,48,32,True,33,-5.5750188588424106,4.2570319175720215,4.264814853668213,4.257073879241943,4.264682054519653
False,14,7,11,14,2,fifo_wait,False,False,5,9,2,False,30,False,True,29,26,4,False,34,-5.555311702538662,4.384931802749634,4.392891883850098,4.384975910186768,4.392760992050171
True,16,4,25,56,16,fifo,False,True,5,1779,8,False,53,False,True,11,38,32,True,35,-3.714238799802344,4.528934955596924,4.537377119064331,4.528978109359741,4.537239074707031
True,11,15,4,62,8,fifo,False,False,1,218,2,True,1002,True,True,24,494,8,True,36,-4.844210573967982,4.656975030899048,4.664824962615967,4.657017946243286,4.664689064025879
False,3,14,20,2,4,fifo,True,False,11,583,1,True,15,True,True,22,295,32,False,37,-5.629569841974073,4.784404039382935,4.7923150062561035,4.784446954727173,4.792184829711914
False,9,11,1,63,1,fifo_wait,False,True,12,552,2,True,48,False,True,26,69,4,False,38,-5.047875494837828,4.911741018295288,4.920186996459961,4.911785125732422,4.920048952102661
True,12,1,5,49,32,fifo,True,False,1,8,1,True,438,True,True,5,63,16,True,39,-5.511268920816281,5.039991140365601,5.047796964645386,5.040034055709839,5.0476720333099365
True,16,10,32,54,8,fifo_wait,False,False,5,4,16,True,27,True,False,21,544,1,True,40,-5.417604670172646,5.185103893280029,5.193130016326904,5.185145854949951,5.192998886108398
True,1,11,28,10,8,fifo,True,False,5,4,4,False,634,False,False,16,173,1,True,41,-5.704201916783921,5.313763856887817,5.321962118148804,5.313807964324951,5.321834087371826
True,16,14,13,56,1,fifo,False,True,17,2,4,True,76,True,True,3,702,16,True,42,-5.599957312359755,5.442093849182129,5.450060129165649,5.442137956619263,5.449912071228027
False,4,6,1,32,32,fifo_wait,False,True,42,16,8,False,195,True,False,4,87,8,True,43,-4.916277989945631,5.569266080856323,5.577127933502197,5.56930685043335,5.576995849609375
True,10,4,4,19,4,fifo,False,False,29,40,2,False,106,False,False,20,12,8,False,44,-4.93207788993879,5.6968629360198975,5.705154180526733,5.696903944015503,5.705022096633911
True,3,16,10,35,8,fifo,False,True,4,281,1,True,38,True,True,13,35,1,True,45,-5.166426552512522,5.8387610912323,5.846735000610352,5.838804006576538,5.846605062484741
False,16,4,20,10,4,fifo_wait,True,False,60,2,2,True,142,True,False,14,89,32,False,46,-5.570633724736008,5.966539144515991,5.974529027938843,5.966583013534546,5.974400043487549
True,1,10,14,36,16,fifo,True,False,50,45,1,False,116,True,True,3,13,8,True,47,-5.149404643893383,6.093888998031616,6.101933240890503,6.09393310546875,6.101794958114624
True,3,5,30,57,1,fifo_wait,True,True,4,7,4,False,558,False,False,7,52,4,False,48,-5.569529033044216,6.2212159633636475,6.229076147079468,6.221258163452148,6.228946924209595
True,11,13,5,34,32,fifo_wait,False,False,2,191,16,False,189,True,False,8,622,16,True,49,-4.688605377286312,6.363917827606201,6.372262954711914,6.3639609813690186,6.37212610244751
True,4,4,4,32,1,fifo_wait,False,False,8,6,4,True,65,True,False,24,17,1,False,50,-5.740397666036691,6.492119073867798,6.499957084655762,6.49216103553772,6.499787092208862
True,13,16,5,36,1,fifo,True,True,2,1461,16,True,93,True,False,8,87,1,True,51,-4.777727956190553,6.619543075561523,6.627500057220459,6.619586229324341,6.627368927001953
False,5,14,30,13,16,fifo,True,False,40,962,16,True,87,False,True,16,239,2,False,52,-5.021518061393624,6.7476911544799805,6.755764961242676,6.747733116149902,6.7556469440460205
False,14,3,13,39,8,fifo,False,False,51,799,16,True,86,True,True,20,397,16,False,53,-4.445377227021989,6.875030040740967,6.882980823516846,6.875073194503784,6.882850885391235
True,2,15,16,43,32,fifo,True,True,3,76,16,True,14,True,False,4,18,16,False,54,-4.865515750868437,7.017904996871948,7.026003122329712,7.017949104309082,7.02587103843689
True,8,15,29,15,4,fifo_wait,True,False,24,64,4,False,304,True,True,20,91,2,False,55,-5.04740553345666,7.145982980728149,7.15421199798584,7.146027088165283,7.154071807861328
True,13,4,17,40,32,fifo_wait,True,True,2,766,8,True,30,False,False,17,110,32,True,56,-3.6613453000616243,7.274023056030273,7.281866073608398,7.274065017700195,7.281744003295898
True,2,10,19,33,2,fifo_wait,True,False,18,7,1,False,280,True,True,27,11,2,False,57,-5.686312774805157,7.401293992996216,7.409220933914185,7.401336908340454,7.409090995788574
True,9,2,5,15,16,fifo_wait,False,False,14,55,1,True,99,False,False,7,15,4,True,58,-5.175005562677705,7.544358968734741,7.552500009536743,7.5444018840789795,7.552358865737915
False,6,12,9,45,4,fifo_wait,False,False,31,125,4,False,112,False,False,10,44,1,True,59,-4.42894304715147,7.672619104385376,7.680433034896851,7.672662019729614,7.680298089981079
False,15,5,13,26,4,fifo_wait,True,False,58,354,8,False,481,False,False,27,377,4,True,60,-4.537452222659974,7.7996392250061035,7.807821035385132,7.799681186676025,7.8076910972595215
False,12,3,13,32,4,fifo,True,True,6,622,2,False,809,False,False,30,734,4,False,61,-4.866251638801525,7.9282450675964355,7.936330080032349,7.928287982940674,7.936108112335205
True,7,16,13,37,8,fifo,True,True,35,551,8,False,516,True,True,9,74,4,False,62,-4.5736687803769,8.056066989898682,8.06397795677185,8.056112051010132,8.063845872879028
False,1,12,22,43,8,fifo_wait,False,True,12,30,4,False,514,True,True,2,195,1,True,63,-5.153235640002166,8.199424028396606,8.207623958587646,8.199465990066528,8.207487106323242
False,8,16,29,1,4,fifo_wait,True,False,3,6,2,False,26,False,True,17,15,1,True,64,-5.591564963354378,8.326925992965698,8.33474588394165,8.326968908309937,8.334612131118774
True,5,16,19,39,8,fifo_wait,True,True,1,233,2,False,984,False,False,3,103,8,True,65,-4.440333120953169,8.454553842544556,8.462458848953247,8.454596996307373,8.462332963943481
True,6,1,13,32,32,fifo_wait,True,True,15,1,2,True,507,True,True,15,227,16,True,66,-5.449782036564761,8.581677913665771,8.58973503112793,8.58172082901001,8.589597940444946
True,11,16,13,31,32,fifo,True,True,2,67,4,False,16,True,True,8,10,16,True,67,-4.840729541319308,8.727458953857422,8.735577821731567,8.72750186920166,8.735419034957886
True,15,12,24,36,8,fifo_wait,False,False,2,531,8,False,25,False,False,26,21,4,True,68,-4.337316182437597,8.855751991271973,8.86370587348938,8.855794906616211,8.86357593536377
True,8,5,6,15,2,fifo_wait,True,False,35,301,2,False,389,False,True,6,27,16,False,69,-4.539148809088171,8.98437786102295,8.992735147476196,8.984418869018555,8.992603063583374
False,9,14,20,15,16,fifo,True,True,10,12,2,False,319,False,False,21,20,32,True,70,-5.354938760467064,9.11318302154541,9.121140003204346,9.113225936889648,9.120999097824097
False,5,9,19,42,32,fifo_wait,True,True,1,4,4,False,135,False,True,12,59,8,False,71,-5.406165246038595,9.240622997283936,9.24869990348816,9.240663766860962,9.248564004898071
True,16,7,5,46,2,fifo_wait,False,True,7,13,4,False,516,False,False,20,282,32,False,72,-5.391708052999134,9.383554220199585,9.39150595664978,9.383597135543823,9.391366004943848
False,9,16,12,35,4,fifo_wait,False,False,10,1625,2,False,859,False,False,28,21,4,False,73,-4.819006302708644,9.511232137680054,9.519341945648193,9.511319160461426,9.519209146499634
False,6,5,7,16,32,fifo,False,False,27,1225,16,False,41,True,True,11,19,2,True,74,-4.561266382230801,9.638320922851562,9.646607875823975,9.63836407661438,9.646467924118042
False,14,6,17,59,1,fifo,False,True,2,32,4,True,104,True,True,24,35,32,False,75,-5.450197752007817,9.766418933868408,9.774367094039917,9.76646089553833,9.774235010147095
True,13,9,26,35,2,fifo_wait,False,True,40,108,2,True,14,False,False,27,29,8,False,76,-4.587584584068436,9.909826040267944,9.91802716255188,9.909868001937866,9.917892932891846
