busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_batch_size,loader_pes_per_node,loader_progress_thread,loader_async,loader_async_threads,pep_progress_thread,pep_num_threads,pep_ibatch_size,pep_obatch_size,pep_pes_per_node,pep_no_preloading,pep_no_rdma,scale,enable_pep,more_params,objective,elapsed_sec
True,16,15,11,6,4,fifo_wait,True,1780,2,False,False,20,True,20,747,487,8,True,True,4,True,True,5.192518420396525,1335.4935047626495
True,14,3,32,29,1,fifo_wait,False,1614,8,True,True,59,False,17,221,717,2,False,False,4,True,True,5.679604512285357,1335.5044918060305
True,11,14,16,10,16,fifo_wait,True,877,2,True,True,13,True,14,612,98,1,True,True,4,True,True,5.6555529893830245,1335.518492937088
False,13,8,23,22,32,fifo,True,629,16,True,False,29,True,12,356,391,2,True,False,4,True,True,5.830478246033854,1335.5323853492737
False,10,4,19,33,2,fifo_wait,True,534,1,False,True,39,False,7,935,531,16,True,True,4,True,True,5.515577217369049,1335.5462503433228
True,4,2,6,48,32,fifo,False,1248,8,False,True,35,False,30,153,795,16,False,True,4,True,True,5.026565173692674,1335.560383558273
False,5,11,8,14,8,fifo,False,1964,1,False,True,52,False,7,52,924,32,False,True,4,True,True,4.833191616123773,1335.5747430324554
False,6,6,28,62,2,fifo_wait,False,234,16,True,False,13,True,27,623,848,1,True,False,4,True,True,5.358232029562762,1335.5890974998474
True,2,9,2,54,4,fifo,False,1199,4,False,False,4,True,24,463,146,4,False,False,4,True,True,4.272264313861859,1335.6034986972809
False,8,13,24,38,16,fifo,True,23,4,True,False,45,False,2,825,295,16,False,False,4,True,True,5.229697883981745,1335.6181318759918
True,3,1,4,20,1,fifo,True,1963,4,False,False,31,True,2,375,861,8,False,True,4,True,True,3.8363741876317072,1416.6006844043732
True,11,3,3,61,1,fifo_wait,False,1156,2,True,True,7,False,1,457,608,4,False,False,4,True,True,4.863038553330882,1546.3769555091858
False,6,8,13,4,2,fifo,False,1951,2,True,False,42,True,9,209,264,1,False,True,4,True,True,4.337415056071664,1716.0901126861572
True,2,14,4,16,16,fifo,False,1665,16,False,False,48,True,10,929,442,8,False,True,4,True,True,3.69899826945677,1832.3934140205383
True,6,2,1,20,1,fifo,True,154,4,True,False,49,True,10,687,110,32,True,False,4,True,True,4.818829922988614,1979.1949808597565
True,5,9,1,15,1,fifo,True,386,16,False,False,58,True,13,738,235,32,False,True,4,True,True,3.918915259143572,2153.821871995926
True,2,9,2,7,2,fifo,True,585,16,True,False,43,True,3,843,183,4,False,True,4,True,True,3.67346797545234,2254.5941503047943
True,4,2,2,15,32,fifo_wait,True,2010,8,False,False,59,True,1,703,906,2,False,True,4,True,True,3.455131404925645,2388.397503376007
True,1,16,4,62,16,fifo,True,777,8,False,False,61,False,24,105,394,16,False,False,4,True,True,5.390107114611418,2484.0119025707245
True,15,13,5,23,2,fifo,False,1613,16,True,False,51,False,3,758,361,16,False,True,4,True,True,4.91619903811196,2558.494715452194
False,3,15,6,19,16,fifo_wait,False,773,16,False,False,9,True,25,761,667,1,False,False,4,True,True,4.90141367094076,2660.725319623947
False,2,7,5,46,8,fifo_wait,True,1861,16,False,False,24,True,20,1000,903,16,False,True,4,True,True,3.2842064690974366,2775.819658279419
True,1,5,14,49,8,fifo,True,1091,16,False,False,6,True,25,721,976,2,False,False,4,True,True,4.304465654412188,2887.94718170166
False,6,13,19,58,4,fifo,True,1971,16,True,True,22,True,9,846,897,16,False,True,4,True,True,4.662123306690287,2996.939314842224
False,10,4,3,60,32,fifo_wait,False,1664,8,False,True,3,False,4,144,42,1,False,True,4,True,True,4.38694288579043,3073.1135025024414
False,3,6,26,33,4,fifo,False,1862,4,False,False,58,True,3,62,273,1,False,False,4,True,True,4.583722324088278,3171.8695154190063
False,4,13,6,50,1,fifo_wait,True,1958,16,False,False,4,True,15,594,408,8,False,True,4,True,True,4.2559091354550205,3306.8692622184753
False,4,11,27,14,2,fifo_wait,True,1812,8,True,False,57,True,1,899,912,1,True,True,4,True,True,3.8389180531891713,3413.4192309379578
True,2,15,6,44,16,fifo_wait,True,1522,16,True,False,8,False,14,870,780,32,False,True,4,True,True,3.945745217439967,3507.2373430728912
False,2,5,7,5,1,fifo_wait,False,1897,16,True,False,52,False,2,547,491,32,True,True,4,True,True,4.8057754495983644,3671.4832174777985
False,3,3,8,31,1,fifo_wait,False,757,16,True,False,60,True,9,804,881,8,False,True,4,True,True,3.5518096339605454,3783.205046653747
True,1,4,2,56,8,fifo_wait,False,2029,2,True,False,46,True,20,1017,532,4,False,True,4,True,True,3.3412632075349498,3942.408135175705
True,3,14,17,54,1,fifo_wait,True,409,16,True,False,57,True,21,614,406,32,False,True,4,True,True,4.364091381992162,4040.560546159744
True,2,7,30,15,4,fifo_wait,False,800,16,False,False,57,True,13,697,359,32,False,True,4,True,True,3.824925647767314,4126.0172209739685
False,1,14,10,8,32,fifo_wait,True,1795,2,False,False,7,False,5,89,618,1,False,True,4,True,True,4.319304298708403,4227.694662809372
